,Losses,Training Accuracy,Validation Accuracy
130,0.6812549048457475,79.57499999999999,78.25
131,0.6794483131371899,79.57499999999999,78.5
132,0.6782980576658214,79.675,78.25
133,0.6768656905748874,79.75,78.625
134,0.6763640523956878,79.85,78.5
135,0.6759446361818116,79.9,78.5
136,0.6754153877650254,79.65,78.25
137,0.6734496368329386,79.7,78.75
138,0.6733470717979687,79.875,78.375
139,0.6725699399210344,80.0,78.75
140,0.6721978999584607,80.175,78.5
141,0.6707379256017226,79.77499999999999,79.125
142,0.6700620134679112,79.9,78.5
143,0.6684411388104157,79.875,78.875
144,0.6681107085797926,79.95,78.625
145,0.6676691115759272,80.125,78.25
146,0.6670104239508037,80.22500000000001,78.625
147,0.6658597133881808,80.27499999999999,78.5
148,0.6659157737182003,80.27499999999999,78.5
149,0.6641099541138931,80.2,78.25
150,0.6642946306423224,80.27499999999999,78.5
151,0.6638366329034819,80.45,78.5
152,0.6628509214214261,80.325,78.375
153,0.6629618514836677,80.325,78.5
154,0.6613168541871123,80.30000000000001,78.25
155,0.661734435496048,80.375,78.75
156,0.6621782585824988,80.375,78.625
157,0.6611636669259571,80.35,78.625
158,0.659454574656133,80.15,78.5
159,0.6600913691028248,80.45,78.75
160,0.6605958498199147,80.30000000000001,79.0
161,0.6589139037366174,80.425,78.625
162,0.6583389237111961,80.425,78.0
163,0.6574093895958762,80.15,78.375
164,0.6569855051462977,80.25,78.75
165,0.6572388488107129,80.25,79.125
166,0.6580274792422676,80.27499999999999,79.0
167,0.656586180874653,80.525,78.375
168,0.6569610509598175,80.30000000000001,78.25
169,0.6563606137831596,80.4,79.125
170,0.6546947740347041,80.325,78.625
171,0.6538366399828535,80.27499999999999,79.125
172,0.6542417020916726,80.375,78.375
173,0.6536653310979231,80.27499999999999,78.875
174,0.6533336980857976,80.27499999999999,78.5
175,0.6527566758445623,80.525,78.125
176,0.652448369152055,80.475,78.75
177,0.6518223582075896,80.05,79.125
178,0.6517657565844105,80.45,78.875
179,0.651217758435816,80.30000000000001,79.0
180,0.6521747814723305,80.325,78.0
181,0.6507414485630861,80.45,78.5
182,0.6499484861291294,80.425,78.5
183,0.650016450784878,80.27499999999999,78.75
184,0.6495537155946788,80.30000000000001,79.125
185,0.6490795269697905,80.4,79.0
186,0.6494434558677201,80.30000000000001,79.0
187,0.6490298779065546,80.4,78.75
188,0.6480455539592416,80.4,79.25
189,0.6481817649733363,80.15,79.125
190,0.6478111846248762,80.45,79.125
191,0.646861332183798,80.375,79.0
192,0.646565850467477,80.4,79.125
193,0.6469128287160629,80.60000000000001,79.25
194,0.6471460387020425,80.30000000000001,79.5
195,0.6463933630257767,80.325,79.125
196,0.6468674860057425,80.575,79.625
197,0.6467575577682659,80.30000000000001,79.625
198,0.6455923872483438,80.475,79.0
199,0.6465544635412642,80.375,79.25
