,Theta/Phi,Loss,Accuracy
0,0.0,0.0,71.4625
1,0.0,0.02564102564102564,71.625
2,0.0,0.05128205128205128,71.75
3,0.0,0.07692307692307693,71.86249999999998
4,0.0,0.10256410256410256,71.95000000000002
5,0.0,0.1282051282051282,72.04999999999998
6,0.0,0.15384615384615385,72.0625
7,0.0,0.1794871794871795,72.11249999999998
8,0.0,0.20512820512820512,72.16249999999998
9,0.0,0.23076923076923075,72.26250000000002
10,0.0,0.2564102564102564,72.27500000000002
11,0.0,0.28205128205128205,72.325
12,0.0,0.3076923076923077,72.42499999999998
13,0.0,0.3333333333333333,72.4875
14,0.0,0.358974358974359,72.59999999999998
15,0.0,0.3846153846153846,72.6875
16,0.0,0.41025641025641024,72.71250000000002
17,0.0,0.4358974358974359,72.83750000000002
18,0.0,0.4615384615384615,72.86249999999998
19,0.0,0.48717948717948717,72.79999999999998
20,0.0,0.5128205128205128,72.88750000000002
21,0.0,0.5384615384615384,72.8125
22,0.0,0.5641025641025641,72.75
23,0.0,0.5897435897435898,72.66249999999998
24,0.0,0.6153846153846154,72.8125
25,0.0,0.641025641025641,72.70000000000002
26,0.0,0.6666666666666666,72.63750000000002
27,0.0,0.6923076923076923,72.57500000000002
28,0.0,0.717948717948718,72.4875
29,0.0,0.7435897435897436,72.3125
30,0.0,0.7692307692307692,72.25
31,0.0,0.7948717948717948,72.01250000000002
32,0.0,0.8205128205128205,71.73749999999998
33,0.0,0.8461538461538461,71.47499999999998
34,0.0,0.8717948717948718,71.2625
35,0.0,0.8974358974358974,71.03749999999998
36,0.0,0.923076923076923,70.91249999999998
37,0.0,0.9487179487179487,70.79999999999998
38,0.0,0.9743589743589743,70.73749999999998
39,0.0,1.0,70.5
40,0.025641025641666666,0.0,70.57624999999999
41,0.025641025641666666,0.02564102564102564,70.639375
42,0.025641025641666666,0.05128205128205128,70.70500000000001
43,0.025641025641666666,0.07692307692307693,70.7725
44,0.025641025641666666,0.10256410256410256,70.82687499999999
45,0.025641025641666666,0.1282051282051282,70.880625
46,0.025641025641666666,0.15384615384615385,70.91624999999998
47,0.025641025641666666,0.1794871794871795,70.965
48,0.025641025641666666,0.20512820512820512,71.00312499999998
49,0.025641025641666666,0.23076923076923075,71.0625
