,Losses,Training Accuracy,Validation Accuracy
136,0.21462047493319303,91.125,89.625
137,0.21389224416839908,92.0,90.5
138,0.21351172617010508,90.53125,89.125
139,0.2132064974084476,92.0,90.875
140,0.21291852973295763,91.125,89.75
141,0.21249868606715266,90.46875,89.0
142,0.21220746877882174,93.71875,92.75
143,0.2119552249139298,91.25,89.375
144,0.21173908245145345,93.375,92.875
145,0.21146232615475755,92.40625,91.125
146,0.21134061989624273,92.6875,91.875
147,0.21089884242515786,93.84375,93.0
148,0.21084204342702692,92.71875,91.5
149,0.2105121923443175,94.28125,93.75
150,0.21036454883568542,91.8125,89.875
151,0.2101857038408667,94.78125,94.5
152,0.21013907678245508,92.875,92.0
153,0.20986496524930334,94.5,94.25
154,0.2096497027719716,93.96875,93.375
155,0.2095000775977814,92.90625,91.75
156,0.20928529324649398,94.9375,95.125
157,0.20912073671421552,93.65625,92.75
158,0.20906995921468444,94.5625,94.5
159,0.20896541694313261,94.71875,94.0
160,0.2086696127964788,94.46875,94.25
161,0.208648823363378,93.8125,93.25
162,0.20831766410955935,95.34375,95.625
163,0.20818021831465003,93.8125,93.0
164,0.20818798313723774,95.09375,95.125
165,0.20796395061987646,94.59375,94.25
166,0.20787815697191067,94.65625,94.125
167,0.20770549719750953,95.5,95.75
168,0.20759031860850777,94.46875,93.75
169,0.20769223148441923,94.90625,94.875
170,0.20756753540437248,95.09375,95.25
171,0.20750971135031573,94.53125,93.75
172,0.2072563909517625,95.5625,95.75
173,0.20713121925650196,94.65625,94.25
174,0.20703181279854024,95.53125,95.5
175,0.20683513212472865,94.625,94.0
176,0.20662201373378472,95.65625,95.375
177,0.2066078471004421,94.6875,94.0
178,0.2064639246762495,95.625,95.875
179,0.20638016245832042,95.9375,95.625
180,0.20647544209952204,94.96875,94.875
181,0.20607499748225716,96.375,96.25
182,0.20589443458893594,95.0,95.25
183,0.2058859445526689,96.0,96.25
184,0.2057108311625468,95.28125,94.875
185,0.20570822930081487,96.21875,96.25
186,0.2055307572576929,96.0,96.125
187,0.2053831341288366,95.65625,95.125
188,0.2052235389818906,96.28125,96.875
189,0.20522268213617,95.78125,95.375
190,0.2051251908540931,95.9375,95.875
191,0.20508362787429685,95.90625,96.0
192,0.20480807088633007,96.3125,96.375
193,0.20467821459087493,96.03125,96.0
194,0.20475033387581157,95.875,96.25
195,0.20448054624533094,96.40625,96.125
196,0.20431352501040032,96.15625,96.5
197,0.20429325899054643,95.65625,94.75
198,0.2040751142619116,96.21875,96.25
199,0.20399545353619353,96.15625,96.125
