,Losses,Training Accuracy,Validation Accuracy
85,0.3117331914825949,93.4375,91.0
86,0.31104900967681093,94.0,92.375
87,0.3102161072242566,94.0625,92.375
88,0.30961941316924185,93.59375,91.375
89,0.3090952520595205,94.5,93.125
90,0.30814131450827614,94.375,92.875
91,0.3074340448757043,94.375,92.875
92,0.30661217465843243,94.46875,92.875
93,0.30591622224891624,94.5,92.875
94,0.30521917978680074,94.9375,93.75
95,0.30448050288530676,94.71875,93.25
96,0.30375928565726384,95.15625,94.25
97,0.303133931065626,94.90625,93.375
98,0.3024166247284817,95.625,94.0
99,0.3017547154691438,95.84375,94.625
100,0.3010522070617603,96.21875,95.25
101,0.3004463326319552,96.1875,95.0
102,0.2998120904295006,96.75,95.5
103,0.2992285955712772,96.40625,95.375
104,0.2987545391041174,96.90625,95.75
105,0.298230020441902,96.9375,95.875
106,0.2976060040732,97.1875,96.125
107,0.2969701539853765,97.375,96.25
108,0.29635455041078423,97.59375,96.375
109,0.295847370125666,97.5625,96.25
110,0.2951739783304338,97.46875,96.25
111,0.29455957816688544,97.71875,96.875
112,0.2940254021784965,98.0,97.25
113,0.2934784203502179,97.84375,97.125
114,0.2929696483497791,98.34375,97.75
115,0.29240384294960553,98.34375,97.625
116,0.2919380885721334,98.40625,97.875
117,0.29137391215219005,98.46875,98.375
118,0.29084726609975314,98.375,98.125
119,0.29038623137572617,98.40625,98.0
120,0.2899707615014702,98.4375,98.125
121,0.289517574992016,98.9375,98.75
122,0.2889756795702547,98.8125,98.625
123,0.2885256610874568,99.03125,98.875
124,0.28821388591430164,98.9375,98.75
125,0.2877353891297159,98.875,98.75
126,0.28741406771309086,98.96875,98.75
127,0.28706151461302354,99.0625,99.0
128,0.2866145093979347,99.09375,99.0
129,0.28629668735014935,99.15625,99.0
130,0.2859864733749343,99.25,99.125
131,0.285730748730169,99.25,99.25
132,0.2854914511073968,99.28125,99.25
133,0.28525630875724134,99.34375,99.25
134,0.2849928348669881,99.21875,99.25
135,0.2846855174971492,99.3125,99.25
136,0.28453576327179236,99.3125,99.25
137,0.2843436437317737,99.3125,99.25
138,0.284051324962115,99.3125,99.25
139,0.28398802659019007,99.3125,99.25
140,0.28375950351726636,99.25,99.125
141,0.2837146408114124,99.25,99.125
142,0.28353306817708573,99.34375,99.25
143,0.28335895922923493,99.34375,99.375
144,0.2833294896662642,99.28125,99.25
145,0.2832390517651124,99.375,99.375
146,0.2830289442429659,99.28125,99.25
147,0.2829526597285093,99.375,99.375
148,0.2828228252436421,99.3125,99.25
149,0.2827907080518373,99.375,99.375
150,0.28275858569178997,99.375,99.375
151,0.28262907703553247,99.375,99.375
152,0.28248870241675816,99.34375,99.375
153,0.28234305956076483,99.40625,99.375
154,0.28216639739944277,99.4375,99.375
155,0.28208348467384153,99.375,99.375
156,0.281989159582563,99.4375,99.375
157,0.28191354836880206,99.4375,99.375
158,0.28180396961185844,99.375,99.375
159,0.28185664236795577,99.4375,99.375
160,0.2816453069649907,99.4375,99.375
161,0.28157930185599744,99.5,99.375
162,0.28142070932015584,99.40625,99.375
163,0.2813163385875394,99.40625,99.375
164,0.28127930962237085,99.4375,99.375
165,0.2811511369438472,99.375,99.375
166,0.2811848026226433,99.5,99.375
167,0.2809981978061785,99.34375,99.375
168,0.28086150836196716,99.5,99.375
169,0.2809181941410529,99.46875,99.375
170,0.2807709555073183,99.5,99.375
171,0.28069186354960485,99.5,99.375
172,0.2805960313530609,99.40625,99.375
173,0.28052016269127483,99.5,99.375
174,0.28035665867690945,99.46875,99.375
175,0.280250575496721,99.4375,99.375
176,0.2802001714393331,99.46875,99.375
177,0.2801272000572932,99.5,99.375
178,0.2799972159832598,99.40625,99.375
179,0.2799417903242272,99.5,99.5
180,0.27990577018686785,99.5,99.5
181,0.27977633835258486,99.4375,99.375
182,0.27971790889915205,99.5,99.5
183,0.2797395369220457,99.5,99.5
184,0.2795584960768445,99.46875,99.5
185,0.27954984051194987,99.46875,99.5
186,0.2794764880416449,99.46875,99.5
187,0.27937843875019075,99.46875,99.5
188,0.2792895866856341,99.5625,99.5
189,0.27914929089001556,99.46875,99.5
190,0.2791203511789541,99.5625,99.625
191,0.2790242003741621,99.46875,99.5
192,0.27892625526877035,99.46875,99.5
193,0.27888107092124065,99.53125,99.625
194,0.27882445984680104,99.46875,99.5
195,0.2787067124835166,99.5,99.5
196,0.2786567794854848,99.5,99.375
197,0.2785589065816956,99.5625,99.625
198,0.2784765374946605,99.5625,99.625
199,0.27837725886871983,99.5625,99.625
