,Theta,Phi,Accuracy
571,0.325,0.9500000000000001,13.6675
572,0.325,0.9750000000000001,14.99
573,0.325,1.0,13.64
574,0.35000000000000003,0.0,64.38
575,0.35000000000000003,0.025,64.1075
576,0.35000000000000003,0.05,62.6325
577,0.35000000000000003,0.07500000000000001,60.985
578,0.35000000000000003,0.1,62.8875
579,0.35000000000000003,0.125,58.3
580,0.35000000000000003,0.15000000000000002,59.1225
581,0.35000000000000003,0.17500000000000002,52.72
582,0.35000000000000003,0.2,53.08
583,0.35000000000000003,0.225,48.18
584,0.35000000000000003,0.25,44.9625
585,0.35000000000000003,0.275,41.545
586,0.35000000000000003,0.30000000000000004,39.1225
587,0.35000000000000003,0.325,37.37
588,0.35000000000000003,0.35000000000000003,35.6675
589,0.35000000000000003,0.375,36.43
590,0.35000000000000003,0.4,32.08
591,0.35000000000000003,0.42500000000000004,26.7525
592,0.35000000000000003,0.45,28.8175
593,0.35000000000000003,0.47500000000000003,26.39
594,0.35000000000000003,0.5,26.0575
595,0.35000000000000003,0.525,23.6325
596,0.35000000000000003,0.55,23.1075
597,0.35000000000000003,0.5750000000000001,20.555
598,0.35000000000000003,0.6000000000000001,21.035
599,0.35000000000000003,0.625,18.57
600,0.35000000000000003,0.65,19.685
601,0.35000000000000003,0.675,18.015
602,0.35000000000000003,0.7000000000000001,17.905
603,0.35000000000000003,0.7250000000000001,15.5175
604,0.35000000000000003,0.75,17.085
605,0.35000000000000003,0.775,14.5225
606,0.35000000000000003,0.8,14.73
607,0.35000000000000003,0.8250000000000001,15.5075
608,0.35000000000000003,0.8500000000000001,14.985
609,0.35000000000000003,0.875,14.4775
610,0.35000000000000003,0.9,13.29
611,0.35000000000000003,0.925,14.7775
612,0.35000000000000003,0.9500000000000001,13.7775
613,0.35000000000000003,0.9750000000000001,13.3725
614,0.35000000000000003,1.0,12.925
615,0.375,0.0,61.4425
616,0.375,0.025,63.4075
617,0.375,0.05,58.4075
618,0.375,0.07500000000000001,57.6275
