,Losses,Training Accuracy,Validation Accuracy
149,0.2669721250822141,68.75,67.5
150,0.2667768995320289,69.53125,68.75
151,0.26646699081756864,68.75,66.25
152,0.2664706650013132,70.3125,69.375
153,0.2658891769386559,70.15625,70.0
154,0.26569604795002016,70.15625,70.0
155,0.26570503103675397,70.15625,70.0
156,0.26544143342343074,70.3125,70.0
157,0.2653544592550632,70.78125,70.625
158,0.2650280800479371,71.09375,70.0
159,0.26508432195376025,71.875,71.25
160,0.26454629070789437,70.78125,69.375
161,0.26442446071867237,71.09375,70.625
162,0.2642377465037514,71.875,71.25
163,0.2641159004069957,71.40625,71.875
164,0.26367579555454046,71.40625,73.125
165,0.26377291279568954,72.03125,73.125
166,0.26340070388231257,71.40625,72.5
167,0.2634456157852876,72.03125,72.5
168,0.2631632445859812,71.875,72.5
169,0.26302784362723797,72.03125,71.875
170,0.2629511789378247,72.8125,72.5
171,0.2626662222161305,72.34375,72.5
172,0.26228821965964844,72.8125,72.5
173,0.2623110407127097,72.5,73.75
174,0.2624856843987572,72.34375,73.125
175,0.2622211188378416,72.8125,73.75
176,0.26194494238335453,72.65625,73.75
177,0.26201514770595613,73.28125,73.75
178,0.26185212885530584,73.4375,73.75
179,0.261206309169882,72.5,71.875
180,0.261183319519645,72.8125,73.125
181,0.2610429369060223,74.0625,75.0
182,0.26076018724646083,73.125,73.75
183,0.260679922427134,73.28125,75.0
184,0.26049755405506664,72.65625,73.75
185,0.26036348686411603,73.125,73.75
186,0.26006212580335547,73.4375,75.0
187,0.2600231657578228,74.21875,76.25
188,0.2598899466532819,73.4375,73.75
189,0.2598039700540694,73.90625,75.0
190,0.25955148746165463,73.90625,75.0
191,0.259658006716883,74.375,76.25
192,0.25937670489012615,73.59375,75.0
193,0.25940178865317465,74.0625,75.625
194,0.25912554378293334,73.59375,73.75
195,0.25918320967853836,74.21875,75.625
196,0.2589495488468511,74.0625,75.625
197,0.2585574683977675,74.0625,75.625
198,0.2587960119629712,74.0625,74.375
199,0.2581852843615853,75.46875,77.5
