,Theta/Phi,Loss,Accuracy
0,0.0,0.0,72.36249999999998
1,0.0,0.02564102564102564,72.2875
2,0.0,0.05128205128205128,72.2875
3,0.0,0.07692307692307693,72.20000000000002
4,0.0,0.10256410256410256,72.27500000000002
5,0.0,0.1282051282051282,72.33750000000002
6,0.0,0.15384615384615385,72.29999999999998
7,0.0,0.1794871794871795,72.22499999999998
8,0.0,0.20512820512820512,72.0625
9,0.0,0.23076923076923075,72.0625
10,0.0,0.2564102564102564,71.95000000000002
11,0.0,0.28205128205128205,72.025
12,0.0,0.3076923076923077,71.92499999999998
13,0.0,0.3333333333333333,71.9875
14,0.0,0.358974358974359,71.85
15,0.0,0.3846153846153846,71.88750000000002
16,0.0,0.41025641025641024,71.63750000000002
17,0.0,0.4358974358974359,71.38750000000002
18,0.0,0.4615384615384615,71.21250000000002
19,0.0,0.48717948717948717,71.125
20,0.0,0.5128205128205128,70.9625
21,0.0,0.5384615384615384,70.57500000000002
22,0.0,0.5641025641025641,70.45000000000002
23,0.0,0.5897435897435898,70.23749999999998
24,0.0,0.6153846153846154,69.8375
25,0.0,0.641025641025641,69.58750000000002
26,0.0,0.6666666666666666,69.34999999999998
27,0.0,0.6923076923076923,69.02500000000002
28,0.0,0.717948717948718,68.71250000000002
29,0.0,0.7435897435897436,68.6
30,0.0,0.7692307692307692,68.5
31,0.0,0.7948717948717948,68.275
32,0.0,0.8205128205128205,68.1625
33,0.0,0.8461538461538461,67.82500000000002
34,0.0,0.8717948717948718,67.625
35,0.0,0.8974358974358974,67.46250000000002
36,0.0,0.923076923076923,67.01250000000002
37,0.0,0.9487179487179487,66.90000000000002
38,0.0,0.9743589743589743,66.67499999999998
39,0.0,1.0,66.34999999999998
40,0.025641025641666666,0.0,71.013125
41,0.025641025641666666,0.02564102564102564,71.01125
42,0.025641025641666666,0.05128205128205128,71.03937499999999
43,0.025641025641666666,0.07692307692307693,71.05812499999999
44,0.025641025641666666,0.10256410256410256,71.06562500000001
45,0.025641025641666666,0.1282051282051282,71.04125
46,0.025641025641666666,0.15384615384615385,71.00875
47,0.025641025641666666,0.1794871794871795,70.97562500000001
48,0.025641025641666666,0.20512820512820512,70.954375
49,0.025641025641666666,0.23076923076923075,70.94500000000001
50,0.025641025641666666,0.2564102564102564,70.9125
51,0.025641025641666666,0.28205128205128205,70.884375
52,0.025641025641666666,0.3076923076923077,70.8025
53,0.025641025641666666,0.3333333333333333,70.73125
54,0.025641025641666666,0.358974358974359,70.670625
55,0.025641025641666666,0.3846153846153846,70.628125
56,0.025641025641666666,0.41025641025641024,70.56812500000001
57,0.025641025641666666,0.4358974358974359,70.46187499999999
58,0.025641025641666666,0.4615384615384615,70.32812499999999
59,0.025641025641666666,0.48717948717948717,70.21000000000001
60,0.025641025641666666,0.5128205128205128,70.09625
61,0.025641025641666666,0.5384615384615384,69.95062499999999
62,0.025641025641666666,0.5641025641025641,69.76375
63,0.025641025641666666,0.5897435897435898,69.63250000000001
64,0.025641025641666666,0.6153846153846154,69.491875
65,0.025641025641666666,0.641025641025641,69.37625
66,0.025641025641666666,0.6666666666666666,69.2375
67,0.025641025641666666,0.6923076923076923,69.11937500000002
68,0.025641025641666666,0.717948717948718,68.911875
69,0.025641025641666666,0.7435897435897436,68.766875
70,0.025641025641666666,0.7692307692307692,68.57312499999999
71,0.025641025641666666,0.7948717948717948,68.363125
72,0.025641025641666666,0.8205128205128205,68.13062499999998
73,0.025641025641666666,0.8461538461538461,67.886875
74,0.025641025641666666,0.8717948717948718,67.615
75,0.025641025641666666,0.8974358974358974,67.336875
76,0.025641025641666666,0.923076923076923,67.093125
77,0.025641025641666666,0.9487179487179487,66.79625000000001
78,0.025641025641666666,0.9743589743589743,66.514375
79,0.025641025641666666,1.0,66.24125000000001
80,0.05128205128333333,0.0,68.09375
81,0.05128205128333333,0.02564102564102564,68.12375
82,0.05128205128333333,0.05128205128205128,68.15937499999998
83,0.05128205128333333,0.07692307692307693,68.1825
84,0.05128205128333333,0.10256410256410256,68.23687500000001
85,0.05128205128333333,0.1282051282051282,68.28187499999999
86,0.05128205128333333,0.15384615384615385,68.30187500000001
87,0.05128205128333333,0.1794871794871795,68.32625
88,0.05128205128333333,0.20512820512820512,68.36500000000001
89,0.05128205128333333,0.23076923076923075,68.358125
90,0.05128205128333333,0.2564102564102564,68.343125
91,0.05128205128333333,0.28205128205128205,68.34375
92,0.05128205128333333,0.3076923076923077,68.29687500000001
93,0.05128205128333333,0.3333333333333333,68.28375
94,0.05128205128333333,0.358974358974359,68.2425
95,0.05128205128333333,0.3846153846153846,68.19874999999999
96,0.05128205128333333,0.41025641025641024,68.17562500000001
97,0.05128205128333333,0.4358974358974359,68.120625
98,0.05128205128333333,0.4615384615384615,68.08875
99,0.05128205128333333,0.48717948717948717,68.025
100,0.05128205128333333,0.5128205128205128,67.959375
101,0.05128205128333333,0.5384615384615384,67.91499999999999
102,0.05128205128333333,0.5641025641025641,67.878125
103,0.05128205128333333,0.5897435897435898,67.793125
104,0.05128205128333333,0.6153846153846154,67.708125
105,0.05128205128333333,0.641025641025641,67.63
106,0.05128205128333333,0.6666666666666666,67.55000000000001
107,0.05128205128333333,0.6923076923076923,67.44562499999999
108,0.05128205128333333,0.717948717948718,67.34
109,0.05128205128333333,0.7435897435897436,67.19875
110,0.05128205128333333,0.7692307692307692,67.10125000000002
111,0.05128205128333333,0.7948717948717948,66.98874999999998
112,0.05128205128333333,0.8205128205128205,66.834375
113,0.05128205128333333,0.8461538461538461,66.685625
114,0.05128205128333333,0.8717948717948718,66.530625
115,0.05128205128333333,0.8974358974358974,66.361875
116,0.05128205128333333,0.923076923076923,66.2075
117,0.05128205128333333,0.9487179487179487,66.03437499999998
118,0.05128205128333333,0.9743589743589743,65.83875000000002
119,0.05128205128333333,1.0,65.63312499999999
120,0.076923076925,0.0,64.62875
121,0.076923076925,0.02564102564102564,64.67875000000001
122,0.076923076925,0.05128205128205128,64.77937499999999
123,0.076923076925,0.07692307692307693,64.85125000000001
124,0.076923076925,0.10256410256410256,64.89812500000001
125,0.076923076925,0.1282051282051282,64.94874999999999
126,0.076923076925,0.15384615384615385,65.00187500000001
127,0.076923076925,0.1794871794871795,65.061875
128,0.076923076925,0.20512820512820512,65.086875
129,0.076923076925,0.23076923076923075,65.13624999999999
130,0.076923076925,0.2564102564102564,65.169375
131,0.076923076925,0.28205128205128205,65.20062499999999
132,0.076923076925,0.3076923076923077,65.23124999999999
133,0.076923076925,0.3333333333333333,65.268125
134,0.076923076925,0.358974358974359,65.304375
135,0.076923076925,0.3846153846153846,65.3475
136,0.076923076925,0.41025641025641024,65.32249999999999
137,0.076923076925,0.4358974358974359,65.329375
138,0.076923076925,0.4615384615384615,65.33000000000001
139,0.076923076925,0.48717948717948717,65.32812499999999
140,0.076923076925,0.5128205128205128,65.3375
141,0.076923076925,0.5384615384615384,65.324375
142,0.076923076925,0.5641025641025641,65.30562499999999
143,0.076923076925,0.5897435897435898,65.28812500000001
144,0.076923076925,0.6153846153846154,65.251875
145,0.076923076925,0.641025641025641,65.2125
146,0.076923076925,0.6666666666666666,65.18062499999999
147,0.076923076925,0.6923076923076923,65.11937500000002
148,0.076923076925,0.717948717948718,65.05187500000001
149,0.076923076925,0.7435897435897436,64.9975
150,0.076923076925,0.7692307692307692,64.900625
151,0.076923076925,0.7948717948717948,64.82124999999999
152,0.076923076925,0.8205128205128205,64.74437499999999
153,0.076923076925,0.8461538461538461,64.688125
154,0.076923076925,0.8717948717948718,64.58625
