,Losses,Training Accuracy,Validation Accuracy
0,0.6450978278439264,70.18124999999999,70.16250000000001
1,0.6293449794020305,68.85625,69.16250000000001
2,0.6256590903319811,66.20937500000001,66.425
3,0.6245433401265088,69.903125,70.19999999999999
4,0.6238766809010515,71.84375,72.2125
5,0.6232441153401772,68.290625,68.475
6,0.6237459291713281,69.840625,70.05
7,0.6229276318578945,71.78125,72.1875
8,0.6228629161984994,67.35624999999999,67.30000000000001
9,0.6231352458266852,68.965625,69.1125
10,0.6229757143981819,66.765625,66.725
11,0.6224105398313967,69.88125,70.1
12,0.622900562037155,68.9875,69.33749999999999
13,0.6230645170697489,70.67812500000001,70.96249999999999
14,0.6228395275587759,71.90625,72.1875
15,0.6226782953882468,71.78750000000001,72.35000000000001
16,0.6226595946692259,71.103125,71.625
17,0.6226522562352651,71.86875,72.075
18,0.6227524031883638,71.9125,72.125
19,0.6228348709682064,71.325,72.02499999999999
20,0.6230295476241012,71.90625,72.275
21,0.6225357172193707,72.02499999999999,72.1625
22,0.6230158037439443,71.603125,72.0125
23,0.6225880684087629,71.83125,72.3125
24,0.6226213941199151,71.746875,72.1375
25,0.6228562590949627,71.234375,71.8125
26,0.6230307801286743,71.409375,72.1875
27,0.6231609932009675,71.89687500000001,72.1625
28,0.6230422181859002,64.775,65.225
29,0.6228395459304716,71.89375,72.175
30,0.6226431555815793,71.16875,71.78750000000001
31,0.6228020591420014,71.95937500000001,72.1375
32,0.6227866760051136,71.83125,72.1625
33,0.6223617517813308,70.540625,70.96249999999999
34,0.6223495106460518,71.56875000000001,71.8625
35,0.6232817298201935,71.984375,72.39999999999999
36,0.6225136182846414,71.828125,72.1875
37,0.622819002406581,68.85,68.95
38,0.6226597566161782,71.003125,71.275
39,0.6227987095649334,70.915625,71.22500000000001
40,0.6229773432847847,71.890625,72.1375
41,0.6226002528659452,71.78750000000001,72.2375
42,0.6228394828587783,71.78125,72.225
43,0.6229652701737625,72.02187500000001,72.275
44,0.6225576154535262,71.78125,72.175
45,0.6229893661075961,71.8875,72.2375
46,0.6231088215717333,71.33437500000001,71.8125
47,0.6226155615079393,70.75625,71.025
48,0.622893217899939,70.78750000000001,71.1125
49,0.6229884630001044,71.765625,72.15
