,Losses,Training Accuracy,Validation Accuracy
129,0.7753669997230027,76.525,76.375
130,0.7748169859226596,76.6,76.25
131,0.7741486740531485,76.35,76.375
132,0.7738866629996964,76.625,76.375
133,0.7734093472101583,76.5,76.375
134,0.7723632950857068,76.47500000000001,76.375
135,0.7724073435547341,76.775,76.375
136,0.7713775231454699,76.55,76.375
137,0.7710635034754264,76.6,76.625
138,0.7719306393568656,76.275,76.5
139,0.7717992236347456,76.625,76.0
140,0.7719294497453975,76.47500000000001,76.125
141,0.7713709560205684,76.44999999999999,76.125
142,0.7697989696643303,76.525,76.125
143,0.7687243261061036,76.64999999999999,76.0
144,0.7677055645520036,76.47500000000001,75.75
145,0.7675290459163085,76.575,75.5
146,0.7675089921194714,76.4,75.375
147,0.7672645004365382,76.525,75.625
148,0.7665369983551744,76.47500000000001,75.875
149,0.7650038937481685,76.55,75.5
150,0.764887584995387,76.35,75.5
151,0.7644229551670999,76.5,75.875
152,0.7624620090357851,76.44999999999999,75.375
153,0.7631678111604127,76.55,75.5
154,0.7618924482282778,76.3,75.5
155,0.7620743825469674,76.47500000000001,75.5
156,0.7611076109642354,76.375,75.125
157,0.7603862902456124,76.44999999999999,75.125
158,0.75970161492644,76.44999999999999,75.5
159,0.7589716909471546,76.525,75.25
160,0.7582959470658496,76.44999999999999,75.25
161,0.7568194762052367,76.4,75.25
162,0.7564607883324282,76.67500000000001,75.625
163,0.755698529992148,76.6,74.75
164,0.7541370630462374,76.5,75.125
165,0.7535677184387115,76.375,75.5
166,0.7524295394623254,76.55,75.5
167,0.7520931239057841,76.75,75.375
168,0.749803139217572,76.5,75.375
169,0.7492212905335353,76.44999999999999,74.875
170,0.7487714283255683,76.85,75.25
171,0.7474447852715441,76.625,75.75
172,0.7459316325664888,76.64999999999999,75.125
173,0.7456354144940139,76.825,75.125
174,0.7441502163434586,76.97500000000001,76.25
175,0.7428801906782687,76.67500000000001,75.75
176,0.7421117707349205,77.075,75.25
177,0.7406121085113869,77.025,76.25
178,0.7398485612688606,77.225,77.0
179,0.7374749566333724,77.05,76.625
180,0.736804088819932,77.45,76.625
181,0.7346916458457489,77.225,77.25
182,0.7341694017678273,77.425,77.125
183,0.7315651274936922,77.55,78.625
184,0.7296151969189,77.7,77.875
185,0.7285565410065653,77.825,78.875
186,0.7264609538512383,77.75,78.0
187,0.7245734517359503,77.925,78.75
188,0.7232039323676943,77.925,78.75
189,0.720882964576161,78.125,78.75
190,0.7201645987994998,78.225,78.875
191,0.717953951011801,78.35,78.75
192,0.7170261091632979,78.2,78.125
193,0.7151869220752225,78.4,78.5
194,0.7131786922290078,78.525,78.625
195,0.7124634093140227,78.525,78.75
196,0.7106711566305788,78.35,78.125
197,0.7087633536436858,78.60000000000001,78.5
198,0.7073571744988476,78.60000000000001,78.375
199,0.7067893946108164,78.625,78.5
