,Losses,Training Accuracy,Validation Accuracy
113,0.7702337801596796,77.125,76.875
114,0.7692527391105343,77.05,77.625
115,0.7692742284593461,77.075,77.5
116,0.7679956241654194,77.17500000000001,78.0
117,0.7666302930287833,77.3,78.0
118,0.766316112172483,77.2,77.875
119,0.7656396520850691,77.3,77.875
120,0.7647027295529235,77.225,77.625
121,0.7644580562798508,77.3,78.0
122,0.7635587030632531,77.45,78.375
123,0.7638203602447159,77.325,77.375
124,0.7615318996846844,77.425,77.75
125,0.7607264673600637,77.45,78.0
126,0.7606461847017965,77.575,77.625
127,0.75975887085451,77.4,77.625
128,0.7585711722918651,77.67500000000001,77.75
129,0.7591357247546271,77.7,77.75
130,0.757658085894926,77.75,77.5
131,0.7567000372185014,77.9,77.5
132,0.7567878188706022,77.67500000000001,77.875
133,0.7556917292516464,77.725,77.75
134,0.7551655897713093,77.7,77.875
135,0.7540708228028945,77.725,77.25
136,0.7538742476446152,77.775,78.25
137,0.7541363991632499,77.525,77.875
138,0.7536043779289769,77.725,77.25
139,0.7517218915287627,77.7,77.625
140,0.7508234485612585,77.8,77.75
141,0.7502463627593787,77.97500000000001,78.25
142,0.7499835618249289,77.775,77.625
143,0.7484046630476011,78.075,78.0
144,0.7482676765834694,77.925,77.75
145,0.747562665331002,77.95,77.875
146,0.7466557886999389,78.05,77.875
147,0.7457426947088607,78.0,78.25
148,0.7456773244121873,77.97500000000001,77.5
149,0.7446271822946119,78.075,78.5
150,0.7440935250580324,78.14999999999999,78.0
151,0.7435502413401115,77.9,77.75
152,0.7426136549890114,78.10000000000001,77.75
153,0.7422032478178389,78.10000000000001,78.25
154,0.742158177370185,77.925,78.0
155,0.7413059675307732,78.075,78.0
156,0.7406918131659233,78.2,78.0
157,0.739977952626249,78.3,77.75
158,0.7392435777296263,77.825,78.25
159,0.7401338200701331,78.2,78.25
160,0.738743411547916,78.225,77.875
161,0.7377114052788161,78.35,78.0
162,0.7368685127553022,78.2,78.25
163,0.7356538609470162,78.175,78.25
164,0.7355176046848144,78.125,78.375
165,0.7352170883093387,78.125,78.125
166,0.7342422983611367,78.25,78.375
167,0.735448145456398,78.14999999999999,78.0
168,0.7342148473587824,78.225,78.375
169,0.7334546802617304,78.175,78.5
170,0.7331687058592974,78.27499999999999,78.5
171,0.7329906345989516,78.325,78.0
172,0.731478764860698,78.05,78.125
173,0.7325143927303661,78.175,78.25
174,0.7319809867328987,78.2,78.25
175,0.7300288751575132,78.27499999999999,78.25
176,0.7293511524473141,78.175,78.25
177,0.7300188784279913,78.075,78.5
178,0.7301273373219653,78.3,78.5
179,0.7288168236284568,78.27499999999999,78.375
180,0.7288860659885695,78.4,78.25
181,0.7283937009999741,78.25,78.375
182,0.7282886497312406,78.14999999999999,78.5
183,0.7275648778180137,78.375,78.625
184,0.7272162708680869,78.35,78.625
185,0.7266742782545266,78.325,78.5
186,0.7262178424299441,78.35,78.375
187,0.7268930873266094,78.5,78.75
188,0.7248219785917168,78.225,78.75
189,0.725503647421697,78.325,78.375
190,0.7247195251533433,78.3,78.25
191,0.7250129555458086,78.425,78.75
192,0.7244997432052139,78.35,78.5
193,0.7230602312870451,78.45,78.125
194,0.724004450833281,78.225,78.5
195,0.7232319042965895,78.3,78.375
196,0.7226916881843118,78.27499999999999,78.375
197,0.7221437120678583,78.27499999999999,78.75
198,0.7218821794227435,78.35,78.75
199,0.7221523114190762,78.27499999999999,78.5
