,Mesh,Test Number,0.0,0.04,0.08,0.12,0.16,0.2,0.24,0.28,0.32,0.36,0.4,0.44,0.48,0.52,0.56,0.6,0.64,0.68,0.72,0.76,0.8,0.84,0.88,0.92,0.96,1.0,1.04,1.08,1.12,1.16,1.2,1.24,1.28,1.32,1.36,1.4000000000000001,1.44,1.48,1.52,1.56,1.6,1.6400000000000001,1.68,1.72,1.76,1.8,1.84,1.8800000000000001,1.92,1.96,2.0,2.04,2.08,2.12,2.16,2.2,2.24,2.2800000000000002,2.32,2.36,2.4,2.44,2.48,2.52,2.56,2.6,2.64,2.68,2.72,2.7600000000000002,2.8000000000000003,2.84,2.88,2.92,2.96,3.0,3.04,3.08,3.12,3.16,3.2,3.24,3.2800000000000002,3.3200000000000003,3.36,3.4,3.44,3.48,3.52,3.56,3.6,3.64,3.68,3.72,3.7600000000000002,3.8000000000000003,3.84,3.88,3.92,3.96,4.0,4.04,4.08,4.12,4.16,4.2,4.24,4.28,4.32,4.36,4.4,4.44,4.48,4.5200000000000005,4.5600000000000005,4.6000000000000005,4.64,4.68,4.72,4.76,4.8,4.84,4.88,4.92,4.96,5.0
0,Diamond,1,77.875,76.475,75.33875,73.04875,69.47375,66.27,63.15125,60.23125,56.05125,52.03125,48.74125,45.19625,42.31,39.4075,37.01125,35.67375,33.64625,32.18125,30.94875,30.40125,29.035,28.6075,27.8975,27.19375,26.7125,26.44125,25.8875,25.5325,25.30625,24.74,24.445,24.5575,24.09,23.815,23.5875,23.4625,23.36625,23.18,23.08625,22.2925,22.56125,22.56875,21.99375,22.12375,21.88,21.62125,21.285,21.295,21.52125,21.20375,21.19125,20.92875,20.965,20.70125,20.41875,20.2025,20.62,20.02125,20.2775,19.83875,20.32,20.21625,20.065,19.30625,19.36,19.56125,19.3175,19.26375,18.81375,19.19625,19.1625,18.85375,18.975,18.93875,18.685,18.355,18.825,18.22,17.8475,18.085,18.57375,17.61875,17.84125,18.05375,17.56625,17.195,17.43875,17.33375,16.7925,16.81375,17.41875,16.745,17.3625,16.87125,16.55875,16.79125,17.1,16.47625,17.00625,16.75125,16.76625,16.8625,16.475,16.54125,16.31875,15.96625,16.1,15.765,16.38875,16.07375,16.22875,15.96875,15.22375,16.38375,15.91625,15.40375,16.0275,15.59125,15.4975,15.71625,15.78375,15.2675,15.91375,15.6725,15.30625,15.46
1,Diamond,2,73.25,72.35,71.40875,70.315,68.41125,66.61375,64.2625,62.5525,59.76875,57.39125,54.8125,52.07375,47.91625,45.50875,41.22125,38.69875,36.09,33.8475,30.84125,29.11625,26.95875,24.7625,23.59875,21.82625,20.5475,20.11625,18.58375,17.48875,16.9125,16.1275,15.64875,14.5825,13.99875,13.94625,13.17125,12.9475,12.22625,12.08125,11.6575,11.65125,11.3075,11.49625,11.315,11.01375,10.54875,10.75875,10.45,10.21875,10.085,10.1375,10.1225,10.045,10.22125,10.03625,9.82125,9.95375,10.03875,9.9925,10.00375,9.92875,9.60125,9.9,9.43,9.53125,9.655,9.625,9.21625,9.45,9.6625,9.54875,9.38125,9.6625,9.3975,9.84125,9.4875,9.55125,9.33375,9.55875,9.71625,9.4975,9.49125,9.25,9.5125,9.25125,9.60125,9.56,9.45625,9.5475,9.47625,9.55625,9.5125,9.61875,9.6425,9.69375,9.72125,9.50625,9.46375,9.38,9.45125,9.64625,9.3075,9.545,9.1075,9.51,9.74375,9.47,9.5925,9.78375,9.815,9.74125,9.74125,9.53,9.49625,9.5525,9.38,9.88875,9.6675,9.81625,9.55625,9.67625,9.75875,9.68125,9.8825,9.62,10.0025,9.3775
2,Diamond,3,75.375,75.04375,74.1375,72.975,71.60375,68.87375,65.83375,63.03125,59.66875,55.77875,52.74,49.91625,47.18,44.22875,42.3225,39.75625,37.63,35.44125,32.9975,31.68375,29.79375,28.44,25.7325,25.27125,23.73625,22.45,21.545,20.94625,20.185,19.5225,19.3025,18.3975,18.23625,17.505,16.895,16.19375,16.6925,15.69375,15.73375,15.4125,15.035,15.1075,14.555,14.28875,13.87375,13.7925,13.4125,13.28,13.45125,13.2025,13.195,13.09625,12.76875,12.61125,12.6025,12.3575,12.1325,12.24625,11.95625,11.945,11.9225,11.6525,11.5975,11.39125,11.39,11.16,11.53625,11.065,11.1025,11.38875,10.94875,10.93,10.97625,10.8875,10.92625,11.0675,10.51125,10.33875,10.455,10.34625,10.48125,10.37875,10.5675,10.66,10.18,10.365,9.83625,9.92125,10.1725,9.86125,10.2,9.91875,9.87125,9.9275,9.755,9.625,9.94375,9.73,9.6075,9.4875,9.67625,9.50375,9.61875,9.56125,9.52375,9.55,9.36375,9.34875,9.5075,9.6275,9.4075,9.11375,9.31375,9.23875,9.31,9.285,9.1175,9.6275,9.085,9.0,9.42625,9.12875,9.0525,9.23875,9.06625,9.0075
3,Diamond,4,76.375,76.34625,74.88875,72.885,70.79625,67.6025,64.48375,60.41625,56.21625,52.57125,49.465,46.2225,43.745,41.2975,40.00625,38.3,37.0125,36.3075,34.74,34.11125,32.86875,31.865,31.41375,30.29625,29.37375,28.41,28.44625,27.4,26.23875,25.73,25.5375,24.56125,24.115,23.52,22.705,22.475,21.655,21.20375,21.37625,20.03625,19.9475,19.57875,19.59375,19.45,19.08625,19.15125,18.8375,18.1625,18.46875,18.145,17.74,17.2175,17.60375,16.92,16.885,16.22,16.51375,16.1075,16.56125,16.48125,16.05125,16.0,15.83,15.57875,15.87125,15.74375,15.69125,15.23875,15.46125,15.30875,14.915,14.935,14.99,15.01125,14.44,15.03625,14.8075,14.65875,14.43875,14.6575,14.5025,14.3875,14.04125,14.3275,13.84,14.0075,14.02375,14.07625,14.5525,13.9725,14.2,13.97875,13.81375,13.3775,13.92,13.75,13.475,13.3925,13.8025,13.8775,13.64125,13.54875,13.495,13.11875,13.52875,13.36375,13.295,13.5,13.3225,13.27,13.55875,13.2475,12.84,13.34125,13.54875,13.05625,12.8225,13.23,13.0675,12.755,12.77,12.94125,13.02875,12.915,12.7325,12.49375
4,Diamond,5,77.125,76.15125,75.21625,73.10125,71.085,68.26375,64.43625,60.62875,57.24375,53.71,51.04125,47.8525,45.60875,42.93375,40.485,39.6225,36.94375,36.1575,35.01125,33.6925,32.70375,31.905,30.8425,30.33375,28.8925,28.57125,28.1025,27.30875,26.795,26.48625,25.71875,25.2125,24.7825,24.0325,23.545,23.22625,22.63875,22.905,22.3075,21.44,21.6425,21.2775,21.16125,20.85,20.3675,19.85625,19.19,19.415,19.14375,19.2725,18.95625,18.925,18.43875,18.205,17.70375,17.915,17.5975,17.45625,17.05125,17.08625,17.45625,16.9725,16.7475,16.13875,16.3325,16.28125,16.11875,15.92375,15.56,15.595,15.845,15.81,16.03375,15.14625,14.82,14.71,14.64625,15.2275,14.60375,14.82,14.3175,14.7,14.34625,14.5275,14.185,14.05375,14.39625,14.05625,14.00125,14.13,13.7475,13.77125,14.1225,13.22875,13.2,13.14625,13.0825,13.4375,13.405,13.0925,13.30625,13.02,12.665,12.44125,12.7325,12.76125,12.455,12.83,12.875,12.23875,12.16875,12.56375,12.3575,12.52,12.30375,12.29,12.245,12.3,12.29625,12.1,12.09125,11.70625,12.405,12.11875,11.75375,12.23125
5,Diamond,6,77.375,75.97625,74.365,72.67125,70.455,68.10875,66.11875,63.085,60.08375,57.02125,53.69375,50.3825,47.7425,45.5625,42.4075,39.34875,36.325,34.82875,32.9375,30.9625,29.88625,28.23125,26.81625,25.92875,25.6,24.745,23.64875,23.02125,22.54875,21.3975,21.29875,20.40125,20.3525,19.78125,19.40125,19.1525,17.895,18.01375,17.265,17.705,17.36375,16.9725,16.335,16.34,16.00375,15.66,15.71125,15.59125,15.6375,15.05125,15.07875,14.76,14.61875,14.67875,14.38625,14.2975,14.02,14.30125,13.99125,13.4775,13.85875,13.60875,13.29375,13.51625,13.43625,13.28125,13.1,13.20125,13.01875,12.6625,12.675,12.675,12.9975,12.43625,12.83375,12.73875,12.545,12.495,12.39,12.3875,12.4875,12.315,12.59375,12.495,11.85875,11.9875,11.8075,12.14125,11.95375,11.99,11.82625,12.15375,11.77375,12.055,11.93875,12.105,11.7775,11.56625,11.63,11.32875,11.66625,11.5875,11.5875,11.77,11.37875,11.60125,11.08375,11.27875,11.2025,11.33875,11.3475,11.3775,11.35375,11.6125,11.14,11.29125,11.24125,11.21125,11.24625,11.03,11.325,11.2525,11.02125,11.10125,11.24125,11.08625
6,Diamond,7,76.25,76.05,75.30375,74.08125,72.655,70.52625,67.42875,64.575,61.21875,58.61125,55.8725,53.26125,50.2925,48.585,46.21125,44.55375,41.0175,40.21875,38.03,36.70875,35.1775,33.72875,32.755,31.45875,30.14375,28.805,28.0875,26.6775,25.9525,25.235,24.9025,24.30125,23.02125,21.49625,21.61125,21.29,20.28125,19.8125,19.26,19.0675,17.80375,17.78,17.3375,16.70625,16.73625,16.45375,15.69875,15.20375,15.71,14.7825,15.00125,14.7925,14.27625,14.16625,13.98,14.0,13.56375,13.8225,13.41875,13.65125,13.35,13.03375,13.17125,12.455,13.0275,12.3725,12.75875,12.5675,12.43875,12.31,12.4,12.43625,11.7275,12.03,11.78625,11.60125,11.545,11.3875,11.5875,11.93125,11.36125,11.625,11.2825,11.8175,11.34625,11.035,11.225,11.56875,10.98125,11.4875,11.4025,11.1525,11.3775,11.0075,10.735,11.19,10.85875,10.8925,10.9025,10.8525,10.68375,10.7225,10.8225,10.82625,10.805,10.72625,10.73,10.31375,10.425,10.615,10.61375,10.815,10.92375,10.44,10.55375,10.605,10.63375,10.68375,10.41375,10.46625,10.46625,10.3575,10.5375,10.38625,10.5925,10.26375
7,Diamond,8,76.5,76.2375,75.99375,75.42875,74.0325,71.88375,69.2125,66.13,61.95,58.72875,56.62,53.675,51.17625,48.36375,46.04625,43.96125,42.28625,39.92125,38.045,36.06625,34.15,33.26375,30.95875,29.59875,29.2125,28.35125,26.7975,25.2775,24.81375,23.79875,22.8175,22.485,21.65875,20.9925,20.56625,19.835,19.03375,19.0475,18.5075,18.8675,18.025,17.51125,17.56875,17.02125,16.71375,16.3425,16.39125,16.29625,15.83375,15.43375,15.48875,15.37,14.93875,14.7875,15.0925,14.4225,14.73625,14.4725,14.09125,14.37125,13.93375,13.96375,13.80625,13.91,13.73875,13.67875,13.76875,13.35125,13.38375,13.3075,13.52625,13.14125,13.1875,13.02375,13.09875,13.00375,12.8425,12.93125,12.8475,12.8325,12.63125,12.4025,12.48375,12.65375,12.28875,12.39625,12.3125,12.4975,12.45,12.05375,11.86125,12.27625,12.1975,12.35125,11.85,12.195,12.28125,12.29625,11.97,11.81125,11.62,11.44875,11.965,11.8,11.96875,11.43875,11.83,11.5825,11.6225,11.23875,11.5825,11.9225,11.45375,11.57875,11.54375,11.21625,11.7,11.64625,11.4325,11.6625,11.62,11.20125,11.12375,11.42875,11.405,11.32625
8,Diamond,9,74.0,73.47875,72.135,70.94625,68.55625,66.11875,62.74,59.29125,56.54875,53.2475,49.89625,47.04,44.6925,41.47625,39.91375,37.6575,36.35375,34.475,32.92875,31.81625,30.3975,29.22625,28.27625,26.69625,25.73625,25.4475,24.30625,23.02375,22.5425,22.02125,21.05625,20.47375,20.0325,19.17625,18.60625,18.44125,17.515,17.0275,16.86625,16.185,15.83125,15.10875,15.56125,15.01,14.77375,14.60375,14.44,13.7725,13.355,12.99625,13.08875,13.0275,12.435,12.805,12.6075,12.2125,11.93,11.88,11.70625,11.92125,11.89625,11.46625,11.5025,11.23,11.07875,11.26375,11.01375,11.0525,10.985,10.925,10.715,10.7425,10.54375,10.6825,10.54125,10.79,10.68125,10.31375,10.4875,10.66,10.40375,10.75,10.43625,10.18125,10.58625,10.26125,10.575,10.09,10.19,10.415,10.36625,10.33,10.24375,10.31,10.03,10.06125,10.1925,10.03,10.08,10.18875,10.00375,10.0275,10.1275,10.08375,10.015,10.1125,9.76375,10.09,9.875,9.91875,9.9925,10.0225,10.19875,9.995,10.19125,9.92,10.0625,9.95625,9.6425,10.03375,9.65375,10.185,9.875,10.1,9.88625,9.99625
