,Theta,Phi,Accuracy
0,0.0,0.0,71.35
1,0.0,0.025641025641666666,70.78375
2,0.0,0.05128205128333333,69.50437500000001
3,0.0,0.076923076925,67.634375
4,0.0,0.10256410256666666,65.7125
5,0.0,0.12820512820833332,64.02312500000001
6,0.0,0.15384615385,62.753125
7,0.0,0.17948717949166665,61.823750000000004
8,0.0,0.20512820513333332,60.905625
9,0.0,0.230769230775,60.04625
10,0.0,0.25641025641666665,59.191250000000004
11,0.0,0.2820512820583333,58.375625
12,0.0,0.3076923077,57.620000000000005
13,0.0,0.33333333334166665,56.933749999999996
14,0.0,0.3589743589833333,56.411874999999995
15,0.0,0.384615384625,55.986250000000005
16,0.0,0.41025641026666665,55.7875
17,0.0,0.4358974359083333,55.72125
18,0.0,0.46153846155,55.693124999999995
19,0.0,0.48717948719166665,55.19749999999999
20,0.0,0.5128205128333333,54.4525
21,0.0,0.538461538475,54.075
22,0.0,0.5641025641166666,54.1375
23,0.0,0.5897435897583333,54.328750000000014
24,0.0,0.6153846154,54.223749999999995
25,0.025641025641666666,0.0,71.31375
26,0.025641025641666666,0.025641025641666666,70.79687500000001
27,0.025641025641666666,0.05128205128333333,69.4575
28,0.025641025641666666,0.076923076925,67.578125
29,0.025641025641666666,0.10256410256666666,65.71124999999999
30,0.025641025641666666,0.12820512820833332,64.16875
31,0.025641025641666666,0.15384615385,63.06874999999999
32,0.025641025641666666,0.17948717949166665,62.182500000000005
33,0.025641025641666666,0.20512820513333332,61.416250000000005
34,0.025641025641666666,0.230769230775,60.599374999999995
35,0.025641025641666666,0.25641025641666665,59.745625
36,0.025641025641666666,0.2820512820583333,58.955
37,0.025641025641666666,0.3076923077,58.21249999999999
38,0.025641025641666666,0.33333333334166665,57.588750000000005
39,0.025641025641666666,0.3589743589833333,57.05
40,0.025641025641666666,0.384615384625,56.59625000000001
41,0.025641025641666666,0.41025641026666665,56.341875
42,0.025641025641666666,0.4358974359083333,56.259375
43,0.025641025641666666,0.46153846155,56.09250000000001
44,0.025641025641666666,0.48717948719166665,55.547500000000014
45,0.025641025641666666,0.5128205128333333,54.919375
46,0.025641025641666666,0.538461538475,54.63062500000001
47,0.025641025641666666,0.5641025641166666,54.52312499999999
48,0.025641025641666666,0.5897435897583333,54.188125
49,0.025641025641666666,0.6153846154,53.61875
50,0.05128205128333333,0.0,71.14750000000001
51,0.05128205128333333,0.025641025641666666,70.71875
52,0.05128205128333333,0.05128205128333333,69.46687500000002
53,0.05128205128333333,0.076923076925,67.48499999999999
54,0.05128205128333333,0.10256410256666666,65.613125
55,0.05128205128333333,0.12820512820833332,64.193125
56,0.05128205128333333,0.15384615385,63.186249999999994
57,0.05128205128333333,0.17948717949166665,62.433125
58,0.05128205128333333,0.20512820513333332,61.73687499999998
59,0.05128205128333333,0.230769230775,61.05250000000001
60,0.05128205128333333,0.25641025641666665,60.34250000000001
61,0.05128205128333333,0.2820512820583333,59.58874999999999
62,0.05128205128333333,0.3076923077,58.94812499999999
63,0.05128205128333333,0.33333333334166665,58.313750000000006
64,0.05128205128333333,0.3589743589833333,57.761250000000004
65,0.05128205128333333,0.384615384625,57.355000000000004
66,0.05128205128333333,0.41025641026666665,57.14000000000001
67,0.05128205128333333,0.4358974359083333,57.04562500000001
68,0.05128205128333333,0.46153846155,56.78875000000001
69,0.05128205128333333,0.48717948719166665,56.06812499999999
70,0.05128205128333333,0.5128205128333333,55.4875
71,0.05128205128333333,0.538461538475,55.159375
72,0.05128205128333333,0.5641025641166666,54.69749999999999
73,0.05128205128333333,0.5897435897583333,53.95437499999999
74,0.05128205128333333,0.6153846154,53.4875
75,0.076923076925,0.0,70.92000000000002
76,0.076923076925,0.025641025641666666,70.619375
77,0.076923076925,0.05128205128333333,69.40375
78,0.076923076925,0.076923076925,67.4575
79,0.076923076925,0.10256410256666666,65.451875
80,0.076923076925,0.12820512820833332,64.03625
81,0.076923076925,0.15384615385,63.121249999999996
82,0.076923076925,0.17948717949166665,62.49187500000001
83,0.076923076925,0.20512820513333332,61.978750000000005
84,0.076923076925,0.230769230775,61.443124999999995
85,0.076923076925,0.25641025641666665,60.798125000000006
86,0.076923076925,0.2820512820583333,60.163125
87,0.076923076925,0.3076923077,59.60125000000001
88,0.076923076925,0.33333333334166665,59.063750000000006
