,Losses,Training Accuracy,Validation Accuracy
0,0.6454547820324896,64.2,63.612500000000004
1,0.626952082239971,68.36875,67.63749999999999
2,0.624465400851589,69.45,69.05
3,0.6230275851254713,70.11562500000001,69.72500000000001
4,0.6233500475683897,70.584375,70.3125
5,0.622793225837454,65.853125,65.1375
6,0.6221527307574408,67.140625,66.3625
7,0.6227675897890875,71.059375,70.7125
8,0.6225389390542091,66.421875,65.675
9,0.6223221712092808,70.321875,69.85
10,0.6219784520930346,70.23125,69.75
11,0.6226031552432081,70.57187499999999,70.16250000000001
12,0.6221920938040514,70.359375,69.9625
13,0.6222926919914564,71.00625000000001,70.72500000000001
14,0.621736431968997,69.65,69.55
15,0.6220466430327285,70.83437500000001,70.625
16,0.621974833781068,70.653125,70.3875
17,0.6224707044019987,69.209375,68.7
18,0.6219213306463581,70.046875,69.6875
19,0.6221119569115179,68.81875,68.15
20,0.6217640908773474,71.046875,70.75
21,0.6221944254861869,70.70625,70.4875
22,0.622252871203767,69.26875,68.75
23,0.6222497459716836,70.934375,70.8
24,0.6222848907517893,70.22812499999999,70.1
25,0.6222502868282253,69.759375,69.5625
26,0.6219769463501903,70.2125,69.825
27,0.6219775766235247,70.621875,70.35
28,0.6216564820445979,70.61562500000001,70.46249999999999
29,0.6216333663619849,69.659375,69.39999999999999
30,0.621670140669178,70.58125,70.0625
31,0.6221371344995682,70.70625,70.39999999999999
32,0.6217353043977639,70.35625,70.1875
33,0.6218339903540774,70.246875,70.1125
34,0.622023862871259,70.975,70.6375
35,0.6217751573392422,70.915625,70.5375
36,0.621644019500434,70.90625,70.7375
37,0.6217806240272203,67.71875,67.225
38,0.622023917333256,70.984375,70.6875
39,0.6221872672826638,70.65,70.55
40,0.6221068910947524,67.203125,66.4875
41,0.6219777256083728,70.121875,69.6375
42,0.6219319929806815,69.371875,68.9125
43,0.6219945923967201,70.340625,70.025
44,0.6218466725156169,69.61562500000001,69.4375
45,0.6223272672672414,70.953125,70.825
46,0.6219829853147995,70.78125,70.76249999999999
47,0.6217916426468364,70.390625,69.975
48,0.6217437084781025,70.940625,70.625
49,0.6213423511250338,70.6625,70.35
