,Theta,Phi,Accuracy
159,0.07500000000000001,0.9,12.0575
160,0.07500000000000001,0.925,11.1425
161,0.07500000000000001,0.9500000000000001,12.8425
162,0.07500000000000001,0.9750000000000001,11.1775
163,0.07500000000000001,1.0,11.0025
164,0.1,0.0,74.7025
165,0.1,0.025,74.435
166,0.1,0.05,73.655
167,0.1,0.07500000000000001,71.9325
168,0.1,0.1,69.865
169,0.1,0.125,67.5225
170,0.1,0.15000000000000002,63.11
171,0.1,0.17500000000000002,61.505
172,0.1,0.2,57.1725
173,0.1,0.225,54.335
174,0.1,0.25,49.5325
175,0.1,0.275,46.7725
176,0.1,0.30000000000000004,41.7175
177,0.1,0.325,37.4475
178,0.1,0.35000000000000003,35.485
179,0.1,0.375,32.6175
180,0.1,0.4,31.0125
181,0.1,0.42500000000000004,26.325
182,0.1,0.45,25.6975
183,0.1,0.47500000000000003,23.1625
184,0.1,0.5,19.905
185,0.1,0.525,20.26
186,0.1,0.55,19.2025
187,0.1,0.5750000000000001,18.3675
188,0.1,0.6000000000000001,17.0825
189,0.1,0.625,14.7325
190,0.1,0.65,16.105
191,0.1,0.675,16.6625
192,0.1,0.7000000000000001,15.17
193,0.1,0.7250000000000001,13.8375
194,0.1,0.75,13.8975
195,0.1,0.775,12.91
196,0.1,0.8,12.95
197,0.1,0.8250000000000001,13.06
198,0.1,0.8500000000000001,13.0025
199,0.1,0.875,12.145
200,0.1,0.9,11.8975
201,0.1,0.925,11.94
202,0.1,0.9500000000000001,12.0125
203,0.1,0.9750000000000001,11.0575
204,0.1,1.0,10.4025
205,0.125,0.0,72.655
206,0.125,0.025,71.62
207,0.125,0.05,71.7075
208,0.125,0.07500000000000001,69.745
209,0.125,0.1,66.76
210,0.125,0.125,65.2375
211,0.125,0.15000000000000002,61.41
212,0.125,0.17500000000000002,58.9925
213,0.125,0.2,56.2575
214,0.125,0.225,50.3575
215,0.125,0.25,49.6875
216,0.125,0.275,44.47
217,0.125,0.30000000000000004,41.4425
218,0.125,0.325,39.47
219,0.125,0.35000000000000003,35.6175
220,0.125,0.375,34.4875
221,0.125,0.4,30.02
222,0.125,0.42500000000000004,28.025
223,0.125,0.45,26.1325
