,Losses,Training Accuracy,Validation Accuracy
134,0.19809330585368184,99.0625,99.375
135,0.19787294072285389,98.90625,99.375
136,0.19771201158783028,98.828125,99.375
137,0.19754511128996716,98.90625,99.0625
138,0.19733224756021,98.90625,99.0625
139,0.1970985725294901,98.984375,99.375
140,0.19692597608616538,99.140625,99.375
141,0.1968142890654117,99.140625,99.6875
142,0.19671156393402062,99.140625,99.6875
143,0.19655902811194534,99.140625,99.6875
144,0.19635515271406914,99.140625,99.6875
145,0.1961814765086521,98.984375,99.6875
146,0.19609568694846202,98.90625,99.6875
147,0.19595968019988433,98.984375,99.0625
148,0.19583897562626582,98.984375,99.0625
149,0.19571477123422218,98.984375,99.0625
150,0.1956045319044762,98.984375,99.0625
151,0.1955428847097858,99.21875,99.0625
152,0.1954526244834422,99.21875,99.0625
153,0.1953520910382051,99.0625,99.0625
