,Theta/Phi,Loss,Accuracy
0,0.0,0.0,73.03749999999998
1,0.0,0.02564102564102564,72.73749999999998
2,0.0,0.05128205128205128,72.42499999999998
3,0.0,0.07692307692307693,71.7875
4,0.0,0.10256410256410256,71.20000000000002
5,0.0,0.1282051282051282,69.71250000000002
6,0.0,0.15384615384615385,68.0
7,0.0,0.1794871794871795,66.22499999999998
8,0.0,0.20512820512820512,64.9375
9,0.0,0.23076923076923075,63.42499999999999
10,0.0,0.2564102564102564,61.8875
11,0.0,0.28205128205128205,60.17499999999999
12,0.0,0.3076923076923077,58.67499999999999
13,0.0,0.3333333333333333,57.61249999999999
14,0.0,0.358974358974359,56.3125
15,0.0,0.3846153846153846,55.20000000000001
16,0.0,0.41025641025641024,54.3
17,0.0,0.4358974358974359,53.35
18,0.0,0.4615384615384615,52.6625
19,0.0,0.48717948717948717,52.0875
20,0.0,0.5128205128205128,51.54999999999999
21,0.0,0.5384615384615384,51.1875
22,0.0,0.5641025641025641,50.95
23,0.0,0.5897435897435898,50.76250000000001
24,0.0,0.6153846153846154,50.48749999999999
25,0.0,0.641025641025641,50.375
26,0.0,0.6666666666666666,50.275
27,0.0,0.6923076923076923,50.225
28,0.0,0.717948717948718,50.175
29,0.0,0.7435897435897436,50.14999999999999
30,0.0,0.7692307692307692,50.14999999999999
31,0.0,0.7948717948717948,50.125
32,0.0,0.8205128205128205,50.1125
33,0.0,0.8461538461538461,50.1125
34,0.0,0.8717948717948718,50.10000000000001
35,0.0,0.8974358974358974,50.07500000000001
36,0.0,0.923076923076923,50.0625
37,0.0,0.9487179487179487,50.04999999999999
38,0.0,0.9743589743589743,50.0625
39,0.0,1.0,50.04999999999999
40,0.025641025641666666,0.0,71.53375
41,0.025641025641666666,0.02564102564102564,71.74687500000002
42,0.025641025641666666,0.05128205128205128,71.728125
43,0.025641025641666666,0.07692307692307693,71.38125
44,0.025641025641666666,0.10256410256410256,70.80375000000001
45,0.025641025641666666,0.1282051282051282,70.05125000000001
46,0.025641025641666666,0.15384615384615385,69.01562500000001
47,0.025641025641666666,0.1794871794871795,67.78312500000001
48,0.025641025641666666,0.20512820512820512,66.4425
49,0.025641025641666666,0.23076923076923075,65.06125
50,0.025641025641666666,0.2564102564102564,63.558749999999996
51,0.025641025641666666,0.28205128205128205,62.118124999999985
52,0.025641025641666666,0.3076923076923077,60.60562500000001
53,0.025641025641666666,0.3333333333333333,59.295624999999994
54,0.025641025641666666,0.358974358974359,58.046249999999986
55,0.025641025641666666,0.3846153846153846,56.825625
56,0.025641025641666666,0.41025641025641024,55.73937500000001
57,0.025641025641666666,0.4358974358974359,54.723125
58,0.025641025641666666,0.4615384615384615,53.878125
59,0.025641025641666666,0.48717948717948717,53.150625000000005
60,0.025641025641666666,0.5128205128205128,52.499375
61,0.025641025641666666,0.5384615384615384,51.93874999999999
62,0.025641025641666666,0.5641025641025641,51.51062499999999
63,0.025641025641666666,0.5897435897435898,51.186875
64,0.025641025641666666,0.6153846153846154,50.900625000000005
65,0.025641025641666666,0.641025641025641,50.689375000000005
66,0.025641025641666666,0.6666666666666666,50.527499999999996
67,0.025641025641666666,0.6923076923076923,50.39125
68,0.025641025641666666,0.717948717948718,50.310625
69,0.025641025641666666,0.7435897435897436,50.23562499999999
70,0.025641025641666666,0.7692307692307692,50.19
71,0.025641025641666666,0.7948717948717948,50.160000000000004
72,0.025641025641666666,0.8205128205128205,50.128750000000004
73,0.025641025641666666,0.8461538461538461,50.12375
74,0.025641025641666666,0.8717948717948718,50.10375
75,0.025641025641666666,0.8974358974358974,50.095
76,0.025641025641666666,0.923076923076923,50.083125
77,0.025641025641666666,0.9487179487179487,50.071875
78,0.025641025641666666,0.9743589743589743,50.061249999999994
79,0.025641025641666666,1.0,50.055
80,0.05128205128333333,0.0,68.41687500000002
81,0.05128205128333333,0.02564102564102564,68.90937500000001
82,0.05128205128333333,0.05128205128205128,69.19625
83,0.05128205128333333,0.07692307692307693,69.245
84,0.05128205128333333,0.10256410256410256,69.18375
85,0.05128205128333333,0.1282051282051282,68.94312499999998
86,0.05128205128333333,0.15384615384615385,68.4525
87,0.05128205128333333,0.1794871794871795,67.68999999999998
88,0.05128205128333333,0.20512820512820512,66.861875
89,0.05128205128333333,0.23076923076923075,65.938125
90,0.05128205128333333,0.2564102564102564,64.90624999999999
91,0.05128205128333333,0.28205128205128205,63.75500000000001
92,0.05128205128333333,0.3076923076923077,62.540625
93,0.05128205128333333,0.3333333333333333,61.328124999999986
94,0.05128205128333333,0.358974358974359,60.15687499999999
95,0.05128205128333333,0.3846153846153846,59.019999999999996
96,0.05128205128333333,0.41025641025641024,57.90500000000001
97,0.05128205128333333,0.4358974358974359,56.83562500000001
98,0.05128205128333333,0.4615384615384615,55.870625000000004
99,0.05128205128333333,0.48717948717948717,55.01500000000001
100,0.05128205128333333,0.5128205128205128,54.17999999999999
101,0.05128205128333333,0.5384615384615384,53.49250000000001
102,0.05128205128333333,0.5641025641025641,52.86687500000001
103,0.05128205128333333,0.5897435897435898,52.35437499999999
104,0.05128205128333333,0.6153846153846154,51.92375
105,0.05128205128333333,0.641025641025641,51.53687500000001
106,0.05128205128333333,0.6666666666666666,51.230000000000004
107,0.05128205128333333,0.6923076923076923,50.95812500000001
108,0.05128205128333333,0.717948717948718,50.776250000000005
109,0.05128205128333333,0.7435897435897436,50.604375
110,0.05128205128333333,0.7692307692307692,50.47500000000001
111,0.05128205128333333,0.7948717948717948,50.368125
112,0.05128205128333333,0.8205128205128205,50.275
113,0.05128205128333333,0.8461538461538461,50.2325
114,0.05128205128333333,0.8717948717948718,50.19562499999999
115,0.05128205128333333,0.8974358974358974,50.165625
116,0.05128205128333333,0.923076923076923,50.130624999999995
117,0.05128205128333333,0.9487179487179487,50.10812500000001
118,0.05128205128333333,0.9743589743589743,50.08875
119,0.05128205128333333,1.0,50.070625
120,0.076923076925,0.0,65.404375
121,0.076923076925,0.02564102564102564,66.01375000000002
122,0.076923076925,0.05128205128205128,66.46124999999999
123,0.076923076925,0.07692307692307693,66.73875000000001
124,0.076923076925,0.10256410256410256,66.933125
125,0.076923076925,0.1282051282051282,66.980625
126,0.076923076925,0.15384615384615385,66.85187499999999
127,0.076923076925,0.1794871794871795,66.511875
128,0.076923076925,0.20512820512820512,66.11749999999999
129,0.076923076925,0.23076923076923075,65.54625000000001
130,0.076923076925,0.2564102564102564,64.885
131,0.076923076925,0.28205128205128205,64.168125
132,0.076923076925,0.3076923076923077,63.348124999999996
133,0.076923076925,0.3333333333333333,62.410625
134,0.076923076925,0.358974358974359,61.5175
135,0.076923076925,0.3846153846153846,60.58125
136,0.076923076925,0.41025641025641024,59.6725
137,0.076923076925,0.4358974358974359,58.754375
138,0.076923076925,0.4615384615384615,57.8525
139,0.076923076925,0.48717948717948717,56.95687500000001
140,0.076923076925,0.5128205128205128,56.19499999999999
141,0.076923076925,0.5384615384615384,55.42812499999999
142,0.076923076925,0.5641025641025641,54.75250000000001
143,0.076923076925,0.5897435897435898,54.139999999999986
144,0.076923076925,0.6153846153846154,53.564375000000005
145,0.076923076925,0.641025641025641,53.024375000000006
146,0.076923076925,0.6666666666666666,52.597500000000004
147,0.076923076925,0.6923076923076923,52.168124999999996
148,0.076923076925,0.717948717948718,51.82875
149,0.076923076925,0.7435897435897436,51.533125
150,0.076923076925,0.7692307692307692,51.272499999999994
151,0.076923076925,0.7948717948717948,51.04875
152,0.076923076925,0.8205128205128205,50.875
153,0.076923076925,0.8461538461538461,50.718125
154,0.076923076925,0.8717948717948718,50.594375
155,0.076923076925,0.8974358974358974,50.491249999999994
156,0.076923076925,0.923076923076923,50.393125
157,0.076923076925,0.9487179487179487,50.31062500000001
158,0.076923076925,0.9743589743589743,50.251250000000006
159,0.076923076925,1.0,50.200625
160,0.10256410256666666,0.0,63.15500000000001
161,0.10256410256666666,0.02564102564102564,63.71125000000001
