,Losses,Training Accuracy,Validation Accuracy
0,0.6654181865990305,57.815625000000004,57.56250000000001
1,0.6305956408715014,70.9125,71.025
2,0.6256970393317973,71.415625,70.96249999999999
3,0.6231053209420396,71.809375,71.7125
4,0.6214120378849756,72.365625,71.9125
5,0.620614787412827,67.646875,67.25
6,0.6202735135600833,70.37187499999999,69.575
7,0.6201668612410375,69.66875,68.89999999999999
8,0.6199790509082405,72.0375,71.78750000000001
9,0.6197151557749985,63.196875,62.5375
10,0.6198956868214867,72.221875,72.05
11,0.6197254589959723,72.565625,72.25
12,0.6189191899971079,72.346875,72.25
13,0.6194235395515515,67.65625,67.2875
14,0.6196964594181246,72.225,72.1
15,0.6193452483632601,72.284375,72.2625
16,0.619179517241854,71.475,71.1
17,0.6192085597294712,72.225,72.275
18,0.618966905325329,71.078125,70.6125
19,0.6193052287740244,70.74375,70.3
20,0.6192775865148,72.45,72.225
21,0.6189275040811862,69.221875,68.4625
22,0.61895671475156,71.603125,71.1875
23,0.6190246642204231,67.27187500000001,67.0625
24,0.6193694883653589,72.39375,72.2125
25,0.618987508033749,72.728125,72.46249999999999
26,0.6193279256459276,72.33125,72.1125
27,0.6191027647006396,70.01875,69.78750000000001
28,0.6189824526119534,72.0125,71.7375
29,0.619039626968519,72.5375,72.15
30,0.6189000498347947,72.2625,72.1375
31,0.6192101700780246,71.675,71.2375
32,0.6194643818238152,72.63125000000001,72.275
33,0.6193513778036519,72.309375,72.1125
34,0.6193940191856457,72.46875,72.4375
35,0.6190880646110416,72.384375,71.98750000000001
36,0.6191107074485448,71.5375,71.25
37,0.6190193885104613,72.053125,71.96249999999999
38,0.6190572451809038,72.33125,72.0875
39,0.6190446342512727,72.453125,72.25
40,0.6191417211727789,72.428125,72.05
41,0.619204988944184,72.203125,71.925
42,0.6188506773496193,71.74374999999999,71.3125
43,0.6189958829180211,66.4125,65.625
44,0.6190922016122358,72.540625,72.25
45,0.6188651709293337,70.55,70.1
46,0.6190812327330821,71.95937500000001,71.78750000000001
47,0.6189070171903394,72.390625,72.2375
48,0.6190505097719178,71.784375,71.6125
49,0.6187900565729367,70.775,70.1875
