0.05777, 0.05152, 0.01355, 0.10837, 0.23021, 0.02730, 0.04480, 0.09083, 0.11644, 0.20861
0.08135, 0.12978, 0.03750, 0.09300, 0.46255, 0.07041, 0.14932, 0.00094, 0.29256, 0.30927
0.12672, 0.11451, 0.04575, 0.13160, 0.54673, 0.05387, 0.12213, 0.01066, 0.18914, 0.28054
0.21673, 0.02303, 0.04029, 0.13064, 0.34914, 0.05906, 0.16806, 0.20721, 0.25409, 0.35987
0.34839, 0.09511, 0.01496, 0.37987, 0.44231, 0.02328, 0.09752, 0.11571, 0.24444, 0.65120
0.21140, 0.01697, 0.05916, 0.12725, 0.36303, 0.05029, 0.17573, 0.40506, 0.28438, 0.31405
0.10232, 0.13052, 0.02487, 0.11367, 0.48383, 0.06815, 0.08850, 0.00964, 0.23021, 0.27548
0.18618, 0.09472, 0.00515, 0.04926, 0.49446, 0.08601, 0.14385, 0.00292, 0.35226, 0.48217
0.04846, 0.10562, 0.00831, 0.04314, 0.25214, 0.06581, 0.07171, 0.10430, 0.26262, 0.23180
0.04344, 0.05171, 0.02257, 0.12803, 0.21247, 0.01076, 0.05780, 0.06916, 0.21785, 0.20279
0.17434, 0.10618, 0.00074, 0.04309, 0.42436, 0.07495, 0.12013, 0.01376, 0.22959, 0.42815
0.05491, 0.03346, 0.01454, 0.17964, 0.19944, 0.02373, 0.03342, 0.12621, 0.22045, 0.24680
0.21842, 0.10256, 0.00010, 0.10431, 0.36822, 0.07075, 0.10830, 0.00062, 0.19236, 0.47014
0.05198, 0.06908, 0.01766, 0.15131, 0.20405, 0.01830, 0.05353, 0.11447, 0.22148, 0.23548
0.32070, 0.09605, 0.01780, 0.29939, 0.48458, 0.00956, 0.10264, 0.15712, 0.19546, 0.79700
0.24470, 0.12875, 0.00801, 0.07955, 0.41807, 0.09427, 0.08558, 0.00184, 0.23119, 0.47882
0.10664, 0.10779, 0.04240, 0.10735, 0.45695, 0.07020, 0.12143, 0.02732, 0.29541, 0.27929
0.25282, 0.01391, 0.08671, 0.24519, 0.48464, 0.01918, 0.12804, 0.07341, 0.04042, 0.18085
0.25710, 0.12876, 0.00214, 0.06353, 0.55828, 0.09164, 0.15818, 0.00182, 0.23988, 0.43191
0.22806, 0.01687, 0.06402, 0.12517, 0.41991, 0.04433, 0.17528, 0.24826, 0.27352, 0.36016
0.19980, 0.03552, 0.06042, 0.26343, 0.49525, 0.01294, 0.11359, 0.02888, 0.05992, 0.18336
0.12314, 0.08975, 0.03621, 0.10319, 0.43624, 0.06712, 0.06822, 0.31569, 0.23853, 0.34007
0.14724, 0.04963, 0.01447, 0.29672, 0.39559, 0.00840, 0.02511, 0.04281, 0.07618, 0.30733
0.24849, 0.10795, 0.01267, 0.29052, 0.39805, 0.01291, 0.07255, 0.19155, 0.19137, 0.66172
0.20055, 0.02761, 0.02959, 0.06395, 0.33168, 0.07291, 0.18518, 0.26669, 0.28610, 0.33563
0.24117, 0.14129, 0.00171, 0.07614, 0.48756, 0.09177, 0.12482, 0.00564, 0.25646, 0.55178
0.17665, 0.03800, 0.05388, 0.23885, 0.49484, 0.01802, 0.09855, 0.04414, 0.05188, 0.20923
0.16380, 0.06409, 0.05843, 0.08974, 0.44416, 0.06944, 0.08860, 0.25791, 0.21306, 0.37970
0.16304, 0.06791, 0.03525, 0.09486, 0.37809, 0.07009, 0.08318, 0.28563, 0.20764, 0.37460
0.21455, 0.02016, 0.04849, 0.08841, 0.37208, 0.08521, 0.20931, 0.18707, 0.32058, 0.36877
0.31501, 0.05498, 0.01484, 0.32742, 0.37692, 0.01455, 0.08746, 0.16724, 0.30404, 0.79061
0.23399, 0.14066, 0.01701, 0.53417, 0.38804, 0.06937, 0.06208, 0.03834, 0.31038, 0.16998
0.16267, 0.08544, 0.01923, 0.12064, 0.40374, 0.04515, 0.06948, 0.30378, 0.16864, 0.46182
0.12965, 0.08934, 0.03155, 0.08752, 0.43012, 0.06790, 0.08449, 0.34942, 0.27652, 0.39008
0.25280, 0.01943, 0.06139, 0.11778, 0.42844, 0.06212, 0.21678, 0.24600, 0.30615, 0.34629
0.14898, 0.05805, 0.02732, 0.08314, 0.39575, 0.04713, 0.07056, 0.27222, 0.18638, 0.39260
0.16896, 0.04332, 0.02888, 0.35260, 0.37376, 0.00873, 0.03138, 0.01736, 0.09497, 0.30471
0.31666, 0.08035, 0.01952, 0.35504, 0.43783, 0.01098, 0.08636, 0.11688, 0.19162, 0.56081
0.04356, 0.08079, 0.01044, 0.12570, 0.19136, 0.05087, 0.06347, 0.03134, 0.28795, 0.18197
0.25329, 0.10994, 0.02929, 0.64214, 0.28063, 0.04780, 0.05927, 0.05689, 0.34321, 0.17195
0.07145, 0.15869, 0.03164, 0.12946, 0.46124, 0.06695, 0.11470, 0.00122, 0.26407, 0.33062
0.15769, 0.07177, 0.01214, 0.05307, 0.40963, 0.07099, 0.07303, 0.33381, 0.25333, 0.55506
0.15957, 0.11607, 0.02652, 0.10909, 0.42784, 0.04268, 0.09219, 0.27580, 0.12037, 0.46489
0.18817, 0.02490, 0.09383, 0.22527, 0.45448, 0.02704, 0.13716, 0.12097, 0.02246, 0.20148
0.05471, 0.06096, 0.02073, 0.19362, 0.25722, 0.03526, 0.05903, 0.10206, 0.30526, 0.23186
0.20356, 0.02539, 0.05780, 0.10898, 0.41685, 0.04843, 0.17723, 0.29869, 0.24137, 0.32673
0.19971, 0.02182, 0.08597, 0.21967, 0.47256, 0.03377, 0.14748, 0.08447, 0.06573, 0.27508
0.11303, 0.11416, 0.02644, 0.15729, 0.48348, 0.03797, 0.07780, 0.00522, 0.17003, 0.31782
0.31969, 0.09031, 0.01869, 0.34058, 0.43775, 0.02734, 0.10169, 0.13504, 0.27130, 0.53234
0.18332, 0.02629, 0.01648, 0.28960, 0.37599, 0.02864, 0.03956, 0.02560, 0.13123, 0.35723
0.16056, 0.02065, 0.02654, 0.24023, 0.37626, 0.00296, 0.02699, 0.06044, 0.06751, 0.28612
0.29245, 0.08583, 0.02597, 0.63554, 0.31018, 0.05286, 0.05958, 0.05000, 0.32336, 0.15880
0.07171, 0.06095, 0.01603, 0.13837, 0.22485, 0.04024, 0.06558, 0.09280, 0.20791, 0.20204
0.20548, 0.02822, 0.07826, 0.09951, 0.45531, 0.05991, 0.23369, 0.28082, 0.30513, 0.34306
0.21026, 0.02509, 0.06649, 0.27154, 0.45872, 0.01804, 0.10578, 0.12343, 0.08224, 0.28470
0.27023, 0.10225, 0.01053, 0.31621, 0.37139, 0.04466, 0.06835, 0.18744, 0.32040, 0.67344
0.05558, 0.11315, 0.02289, 0.08772, 0.26232, 0.05705, 0.08496, 0.21422, 0.18476, 0.15180
0.18730, 0.03375, 0.07543, 0.26662, 0.47321, 0.02774, 0.10568, 0.07753, 0.03492, 0.24170
0.14045, 0.02296, 0.04179, 0.26485, 0.36805, 0.01325, 0.03432, 0.01781, 0.07988, 0.27047
0.15570, 0.07024, 0.04163, 0.08870, 0.48572, 0.03717, 0.09534, 0.24770, 0.12805, 0.28813
0.16828, 0.03306, 0.02355, 0.30043, 0.36727, 0.01127, 0.03011, 0.05625, 0.08553, 0.24638
0.15348, 0.06394, 0.03957, 0.07741, 0.45874, 0.05523, 0.08739, 0.27167, 0.24214, 0.46618
0.05017, 0.14385, 0.01076, 0.08540, 0.27024, 0.06751, 0.06549, 0.22004, 0.23595, 0.24965
0.06505, 0.10764, 0.01080, 0.06324, 0.24356, 0.08946, 0.07534, 0.14206, 0.26284, 0.22915
0.20967, 0.02265, 0.09609, 0.22264, 0.52810, 0.01521, 0.13491, 0.14634, 0.01099, 0.19617
0.23182, 0.12579, 0.01009, 0.42983, 0.27353, 0.08955, 0.06760, 0.03512, 0.43257, 0.21393
0.22403, 0.02689, 0.03249, 0.09020, 0.32047, 0.05171, 0.17967, 0.31531, 0.21227, 0.36222
0.25060, 0.10907, 0.01380, 0.52257, 0.25101, 0.06118, 0.04533, 0.06927, 0.24892, 0.15084
0.05965, 0.06289, 0.01673, 0.19102, 0.24870, 0.03279, 0.05658, 0.09750, 0.19994, 0.20226
0.11062, 0.16281, 0.02345, 0.15506, 0.52413, 0.06492, 0.08853, 0.00329, 0.12155, 0.33365
0.19521, 0.03306, 0.08148, 0.27628, 0.51035, 0.03538, 0.12594, 0.09664, 0.04732, 0.21870
0.26658, 0.12485, 0.01527, 0.56674, 0.30914, 0.05784, 0.05262, 0.02582, 0.26517, 0.15172
0.13982, 0.02812, 0.03001, 0.27701, 0.38480, 0.02723, 0.02973, 0.02220, 0.10938, 0.26050
0.21607, 0.02003, 0.09029, 0.27260, 0.45059, 0.01173, 0.12191, 0.06764, 0.04099, 0.17964
0.07113, 0.09147, 0.01700, 0.07835, 0.30981, 0.05874, 0.09154, 0.19553, 0.20570, 0.17484
0.04605, 0.04474, 0.02295, 0.12233, 0.18087, 0.01515, 0.06873, 0.09949, 0.19079, 0.17792
0.28056, 0.13221, 0.01225, 0.65256, 0.29876, 0.07541, 0.04460, 0.02824, 0.35605, 0.16011
0.16354, 0.02352, 0.03896, 0.07748, 0.29274, 0.06331, 0.17100, 0.20684, 0.35092, 0.24679
0.08985, 0.11910, 0.03378, 0.12738, 0.49411, 0.04129, 0.10252, 0.00264, 0.24058, 0.35374
0.29575, 0.11000, 0.01418, 0.57127, 0.34392, 0.08551, 0.06195, 0.02316, 0.44918, 0.20046
0.12667, 0.14815, 0.02935, 0.11986, 0.55689, 0.05143, 0.11561, 0.00472, 0.12603, 0.38885
0.16490, 0.01396, 0.04382, 0.22635, 0.34462, 0.00227, 0.05018, 0.06417, 0.08596, 0.27782
0.29081, 0.07921, 0.03848, 0.42274, 0.41760, 0.01192, 0.10695, 0.19943, 0.25992, 0.65598
0.31541, 0.12634, 0.02282, 0.57518, 0.37473, 0.06967, 0.08456, 0.07406, 0.30522, 0.20894
0.20057, 0.03414, 0.06251, 0.21621, 0.50321, 0.01109, 0.11294, 0.08224, 0.04095, 0.24736
0.20305, 0.08801, 0.00008, 0.10094, 0.35858, 0.05533, 0.09021, 0.00334, 0.24390, 0.41533
0.11896, 0.10606, 0.03351, 0.14186, 0.48851, 0.05188, 0.10665, 0.02162, 0.17563, 0.37095
0.17838, 0.02793, 0.05548, 0.11968, 0.37349, 0.05610, 0.17363, 0.20247, 0.29954, 0.31346
0.34040, 0.09377, 0.01340, 0.33700, 0.45396, 0.02051, 0.09610, 0.20152, 0.20885, 0.66313
0.06140, 0.06362, 0.01693, 0.14325, 0.18672, 0.02819, 0.05755, 0.13794, 0.23419, 0.21434
0.18760, 0.07934, 0.01336, 0.11048, 0.41331, 0.04689, 0.08823, 0.28552, 0.15850, 0.43251
0.04620, 0.12588, 0.01330, 0.07794, 0.25033, 0.05614, 0.07176, 0.16342, 0.19961, 0.19873
0.07069, 0.11729, 0.01557, 0.06963, 0.29541, 0.06566, 0.10929, 0.20730, 0.22947, 0.25305
0.18732, 0.06176, 0.04282, 0.11016, 0.39461, 0.07794, 0.09308, 0.28823, 0.20394, 0.30265
0.05316, 0.06162, 0.02221, 0.12944, 0.21445, 0.03325, 0.06441, 0.17334, 0.25696, 0.17318
0.17929, 0.06677, 0.02941, 0.10568, 0.42481, 0.07007, 0.09259, 0.32868, 0.27455, 0.39142
0.32649, 0.11978, 0.00731, 0.33898, 0.40611, 0.02769, 0.07927, 0.11134, 0.22374, 0.64675
0.15644, 0.04006, 0.01890, 0.28916, 0.37974, 0.00891, 0.02112, 0.01397, 0.08137, 0.34345
0.04315, 0.09004, 0.01035, 0.11648, 0.18401, 0.03916, 0.05545, 0.09546, 0.23202, 0.22138
0.03863, 0.19944, 0.01786, 0.10529, 0.30605, 0.07174, 0.07880, 0.18223, 0.21593, 0.19721
0.04788, 0.07175, 0.01666, 0.14029, 0.24450, 0.03919, 0.06356, 0.12797, 0.25364, 0.27635
0.10521, 0.11506, 0.04237, 0.17057, 0.49192, 0.05422, 0.10498, 0.00906, 0.26759, 0.24600
0.20669, 0.03208, 0.01950, 0.28209, 0.44092, 0.01300, 0.03602, 0.02908, 0.03825, 0.30770
0.15962, 0.05937, 0.02607, 0.08011, 0.44938, 0.06208, 0.07654, 0.48238, 0.25156, 0.49788
0.28436, 0.09526, 0.01174, 0.28783, 0.40022, 0.03047, 0.09483, 0.19049, 0.30767, 0.69207
0.04087, 0.04709, 0.03183, 0.17229, 0.17045, 0.03301, 0.05161, 0.13312, 0.21200, 0.17406
0.32009, 0.08550, 0.02021, 0.33651, 0.44438, 0.03590, 0.11290, 0.18676, 0.42968, 0.72909
0.07289, 0.11376, 0.02254, 0.08099, 0.28548, 0.05919, 0.10742, 0.20286, 0.26940, 0.24943
0.10961, 0.11104, 0.01937, 0.13515, 0.48043, 0.04982, 0.07655, 0.00505, 0.22321, 0.31965
0.22168, 0.02218, 0.03882, 0.07810, 0.35679, 0.05716, 0.19544, 0.25014, 0.23793, 0.35643
0.18886, 0.01860, 0.05531, 0.06820, 0.37286, 0.05393, 0.19147, 0.29663, 0.25366, 0.29205
0.17470, 0.02380, 0.04268, 0.09176, 0.37069, 0.08422, 0.17512, 0.16923, 0.22556, 0.32946
0.25094, 0.08117, 0.01739, 0.56995, 0.26807, 0.06908, 0.04434, 0.04396, 0.39869, 0.14405
0.18144, 0.03588, 0.03300, 0.31421, 0.42245, 0.00839, 0.02830, 0.03445, 0.08898, 0.20661
0.22492, 0.01941, 0.04973, 0.10523, 0.36755, 0.07394, 0.19318, 0.26263, 0.30260, 0.31378
0.22174, 0.02154, 0.07959, 0.25206, 0.44234, 0.02294, 0.12519, 0.08728, 0.02832, 0.16868
0.17004, 0.04177, 0.07451, 0.27254, 0.45604, 0.00771, 0.08122, 0.07293, 0.00757, 0.15788
0.36079, 0.13415, 0.02175, 0.36617, 0.56334, 0.04377, 0.12222, 0.14757, 0.32290, 0.66543
0.07563, 0.14365, 0.01966, 0.10225, 0.30595, 0.08452, 0.10440, 0.16882, 0.33305, 0.23068
0.20778, 0.02429, 0.05257, 0.07792, 0.39801, 0.05469, 0.20181, 0.29868, 0.17804, 0.36059
0.03506, 0.13112, 0.03365, 0.06066, 0.31891, 0.06203, 0.09755, 0.25290, 0.17462, 0.19974
0.21728, 0.01855, 0.05783, 0.12348, 0.37692, 0.06344, 0.19873, 0.30705, 0.32819, 0.37261
0.04807, 0.14166, 0.01745, 0.04222, 0.34017, 0.07591, 0.09536, 0.11185, 0.22948, 0.25093
0.19659, 0.00866, 0.06230, 0.12734, 0.28791, 0.04297, 0.16925, 0.26783, 0.33360, 0.29994
0.08691, 0.10933, 0.02954, 0.11124, 0.49883, 0.06393, 0.10279, 0.00792, 0.22340, 0.28608
0.22583, 0.01675, 0.05611, 0.15494, 0.35256, 0.04783, 0.17212, 0.32363, 0.32088, 0.31265
0.12597, 0.05715, 0.01674, 0.09618, 0.36656, 0.04772, 0.05271, 0.32685, 0.19692, 0.34201
0.06384, 0.10513, 0.03163, 0.08564, 0.28922, 0.07289, 0.10295, 0.12532, 0.37093, 0.22511
0.19815, 0.03960, 0.01103, 0.28156, 0.43021, 0.00936, 0.04490, 0.02529, 0.11063, 0.26410
0.18176, 0.02009, 0.06261, 0.07281, 0.34856, 0.06069, 0.21370, 0.35135, 0.23895, 0.34966
0.14210, 0.03723, 0.02984, 0.31274, 0.39870, 0.00888, 0.01447, 0.02466, 0.08818, 0.24106
0.13810, 0.10121, 0.03081, 0.08921, 0.44244, 0.06774, 0.07703, 0.30441, 0.22508, 0.42282
