,Losses,Training Accuracy,Validation Accuracy
0,0.6529882566160365,70.265625,70.85000000000001
1,0.6260642572768634,67.36875,68.0125
2,0.6235422674017811,71.296875,71.9125
3,0.622780766173322,70.2125,71.0125
4,0.6217868689400844,72.09375,72.625
5,0.622132990029464,72.05,72.65
6,0.6219162528239225,72.20625000000001,72.6125
7,0.6215489811652352,72.321875,72.8875
8,0.6216900782211716,70.83437500000001,71.25
9,0.6216669630770187,72.0875,72.65
10,0.6217187534802754,71.440625,72.225
11,0.621628937686053,71.46875,72.32499999999999
12,0.6215853745106261,72.121875,73.0
13,0.6216600710573447,71.5,72.4375
14,0.6215737706978467,71.884375,72.41250000000001
15,0.6220499111057188,68.21249999999999,68.875
16,0.6218929705620491,72.0,72.65
17,0.6220511841834245,72.0375,72.6375
18,0.6217487767245949,71.78125,72.45
19,0.6220371907262824,69.353125,70.0875
20,0.6216513451705136,69.890625,70.7125
21,0.6215352542183016,72.02499999999999,72.35000000000001
22,0.6214525789930233,71.603125,72.3125
23,0.6217955324769754,71.921875,72.45
24,0.6217207750344942,68.76875,69.39999999999999
25,0.6218348221964966,72.05,72.7
26,0.6213896497209821,71.5375,72.3375
27,0.6216747722976546,68.753125,69.25
28,0.6218289742287317,72.034375,72.7
29,0.6215507786892562,66.228125,66.9625
30,0.6217470029652744,72.09375,72.89999999999999
31,0.621632645979636,71.5,72.3625
32,0.6217572767910606,71.9375,72.7125
33,0.6215312812315004,72.14375,72.7625
34,0.6215449168310099,69.765625,70.55
35,0.6216727902060836,72.06875000000001,72.6625
36,0.6215261038210654,72.165625,72.85000000000001
37,0.6215969740395999,72.159375,72.7125
38,0.6213604321824571,68.70625,69.4125
39,0.6214037684392453,72.121875,72.32499999999999
40,0.6211535444403062,69.90625,70.6375
41,0.6215276757037183,70.628125,71.6125
42,0.6214780751807805,71.859375,72.82499999999999
43,0.6215644755076912,72.11562500000001,72.8
44,0.6215560949086905,71.259375,72.175
45,0.6216309827205623,71.67812500000001,72.5875
46,0.6213132164649916,71.878125,72.5375
47,0.6215959482693066,71.875,72.41250000000001
48,0.6215144037883089,71.74374999999999,72.375
49,0.6214122589983581,71.796875,72.675
