0.03201, 0.01168, 0.04154, 0.00220, 0.00051, 0.00309, 0.01328, 0.02450
0.03760, 0.01531, 0.06339, 0.00057, 0.00230, 0.03065, 0.02507, 0.08098
0.03594, 0.01716, 0.08912, 0.00078, 0.00188, 0.03021, 0.03268, 0.08428
0.05176, 0.03035, 0.14941, 0.03229, 0.00230, 0.02728, 0.02199, 0.09265
0.05727, 0.03534, 0.14623, 0.00995, 0.00176, 0.01117, 0.02850, 0.02888
0.04128, 0.02714, 0.12497, 0.01254, 0.00124, 0.00718, 0.01687, 0.03062
0.02808, 0.01079, 0.04072, 0.00182, 0.00055, 0.00322, 0.01042, 0.02651
0.03371, 0.01401, 0.06970, 0.00232, 0.00241, 0.02969, 0.02678, 0.08430
0.02408, 0.01094, 0.04757, 0.00345, 0.00085, 0.00358, 0.00772, 0.01772
0.05127, 0.02463, 0.14256, 0.04439, 0.00081, 0.00823, 0.01780, 0.04248
0.04313, 0.02919, 0.13373, 0.00707, 0.00094, 0.00860, 0.02401, 0.03139
0.01015, 0.00463, 0.03385, 0.00531, 0.00152, 0.00750, 0.00590, 0.03749
0.02652, 0.01219, 0.06653, 0.00029, 0.00370, 0.02311, 0.02001, 0.10255
0.02250, 0.01003, 0.06407, 0.00540, 0.00200, 0.02724, 0.01957, 0.07083
0.02124, 0.00957, 0.05919, 0.00314, 0.00365, 0.01996, 0.01172, 0.09893
0.02129, 0.00948, 0.04945, 0.00652, 0.00031, 0.00283, 0.00785, 0.02450
0.04239, 0.02383, 0.12618, 0.04302, 0.00085, 0.01214, 0.01025, 0.05339
0.03832, 0.01627, 0.07026, 0.00011, 0.00252, 0.03241, 0.03189, 0.08926
0.04950, 0.02770, 0.15052, 0.03250, 0.00047, 0.00147, 0.02216, 0.02713
0.00995, 0.00388, 0.02775, 0.01028, 0.00178, 0.00332, 0.01255, 0.02540
0.01566, 0.00546, 0.02773, 0.00756, 0.00093, 0.00615, 0.00864, 0.04072
0.02027, 0.01417, 0.10912, 0.01344, 0.00029, 0.00581, 0.00962, 0.04594
0.01968, 0.00954, 0.06208, 0.00129, 0.00216, 0.03240, 0.01997, 0.08000
0.02392, 0.01015, 0.04580, 0.00483, 0.00070, 0.00305, 0.00675, 0.02266
0.03850, 0.01584, 0.05746, 0.00286, 0.00021, 0.00167, 0.01876, 0.01862
0.04322, 0.03006, 0.13950, 0.00910, 0.00139, 0.00809, 0.01873, 0.02727
0.02270, 0.01553, 0.10190, 0.01126, 0.00009, 0.00932, 0.01342, 0.05274
0.06028, 0.03557, 0.15931, 0.03023, 0.00172, 0.01907, 0.03507, 0.05175
0.02030, 0.01037, 0.07467, 0.00103, 0.00451, 0.02872, 0.01722, 0.10638
0.07572, 0.03781, 0.15775, 0.03288, 0.00303, 0.01837, 0.03313, 0.07920
0.02501, 0.01976, 0.12578, 0.00815, 0.00004, 0.00629, 0.02432, 0.04330
0.02075, 0.00752, 0.03166, 0.00721, 0.00101, 0.00151, 0.00435, 0.01766
0.03042, 0.01361, 0.06658, 0.00043, 0.00216, 0.03455, 0.02695, 0.08712
0.02903, 0.01325, 0.05523, 0.00813, 0.00021, 0.00166, 0.00951, 0.01985
0.03926, 0.03293, 0.12122, 0.00550, 0.00149, 0.00884, 0.02858, 0.01795
0.01672, 0.00837, 0.05461, 0.00153, 0.00516, 0.02662, 0.01511, 0.10365
0.02574, 0.01808, 0.10830, 0.01025, 0.00140, 0.01197, 0.00880, 0.03405
0.01310, 0.00530, 0.03903, 0.00868, 0.00176, 0.00286, 0.01067, 0.03287
0.01749, 0.00744, 0.03125, 0.00095, 0.00125, 0.00477, 0.00483, 0.02351
0.01329, 0.00718, 0.06100, 0.00389, 0.00228, 0.03602, 0.01440, 0.07248
0.02141, 0.01029, 0.06213, 0.00203, 0.00190, 0.03488, 0.01679, 0.07901
0.05519, 0.03313, 0.17504, 0.02452, 0.00124, 0.00374, 0.03403, 0.03228
0.05708, 0.02789, 0.15167, 0.04122, 0.00132, 0.00688, 0.02333, 0.04000
0.02705, 0.01235, 0.07559, 0.00173, 0.00361, 0.02376, 0.01465, 0.11326
0.01391, 0.01203, 0.10499, 0.01385, 0.00074, 0.00586, 0.00527, 0.03566
0.01712, 0.01314, 0.10096, 0.01147, 0.00036, 0.00665, 0.00978, 0.05281
0.02284, 0.01084, 0.06036, 0.00164, 0.00162, 0.02368, 0.01720, 0.06033
0.03041, 0.01421, 0.07223, 0.00022, 0.00556, 0.02207, 0.02079, 0.09588
0.01866, 0.00747, 0.04222, 0.00697, 0.00224, 0.00704, 0.01459, 0.03531
0.01175, 0.00629, 0.04444, 0.00290, 0.00547, 0.02553, 0.01448, 0.11800
0.04421, 0.03137, 0.12961, 0.00876, 0.00096, 0.00813, 0.02630, 0.01989
0.03043, 0.02401, 0.10698, 0.01112, 0.00099, 0.01434, 0.01354, 0.02480
0.03361, 0.02723, 0.12490, 0.00896, 0.00131, 0.01424, 0.01420, 0.03140
0.00971, 0.00414, 0.02531, 0.00198, 0.00261, 0.01039, 0.01431, 0.04010
0.00896, 0.00420, 0.03757, 0.00383, 0.00250, 0.00929, 0.01118, 0.03922
0.04059, 0.03219, 0.12884, 0.00595, 0.00117, 0.00815, 0.02676, 0.02157
0.04577, 0.02505, 0.11224, 0.03054, 0.00199, 0.02803, 0.01465, 0.05677
0.00825, 0.00331, 0.02779, 0.01142, 0.00167, 0.00591, 0.00911, 0.03374
0.01188, 0.00494, 0.03738, 0.00645, 0.00100, 0.00305, 0.01012, 0.02789
0.06012, 0.02884, 0.15465, 0.03278, 0.00069, 0.00410, 0.02633, 0.03741
0.03615, 0.01612, 0.07814, 0.00019, 0.00250, 0.02639, 0.03470, 0.07973
0.06088, 0.03132, 0.16879, 0.02677, 0.00080, 0.00371, 0.03362, 0.03442
0.01787, 0.00743, 0.04063, 0.00464, 0.00148, 0.00793, 0.01264, 0.02968
0.02877, 0.01344, 0.06813, 0.00061, 0.00196, 0.02772, 0.02228, 0.07681
0.01179, 0.00483, 0.02951, 0.00482, 0.00065, 0.00434, 0.00204, 0.04051
0.01169, 0.00611, 0.03537, 0.00028, 0.00547, 0.03019, 0.01828, 0.12291
0.03503, 0.01444, 0.06429, 0.00012, 0.00331, 0.03188, 0.02219, 0.13548
0.02944, 0.02111, 0.10780, 0.00664, 0.00092, 0.00971, 0.01398, 0.02921
0.04544, 0.02327, 0.15058, 0.03818, 0.00034, 0.00279, 0.01465, 0.03797
0.03375, 0.01580, 0.07079, 0.00082, 0.00180, 0.03115, 0.02425, 0.07676
0.04376, 0.01775, 0.07381, 0.00068, 0.00211, 0.03331, 0.03252, 0.08829
0.03053, 0.01172, 0.04192, 0.00070, 0.00062, 0.00197, 0.01465, 0.02017
0.05483, 0.02580, 0.11621, 0.02428, 0.00162, 0.02099, 0.01929, 0.07479
0.03871, 0.01632, 0.07894, 0.00101, 0.00195, 0.03041, 0.03441, 0.08971
0.01198, 0.00536, 0.04058, 0.00487, 0.00239, 0.00657, 0.01100, 0.03663
0.00833, 0.00950, 0.09262, 0.01156, 0.00049, 0.01165, 0.00465, 0.05789
0.01545, 0.00716, 0.05050, 0.00398, 0.00214, 0.00677, 0.01290, 0.03778
0.02066, 0.01471, 0.10266, 0.01514, 0.00005, 0.00664, 0.01018, 0.05941
0.03273, 0.02226, 0.11167, 0.01233, 0.00125, 0.01681, 0.01090, 0.03745
0.01804, 0.01027, 0.07301, 0.00969, 0.00034, 0.00733, 0.00710, 0.05880
0.02939, 0.01144, 0.04224, 0.00342, 0.00054, 0.00441, 0.00905, 0.02451
0.03125, 0.02167, 0.12916, 0.01665, 0.00017, 0.00680, 0.01997, 0.06012
0.01133, 0.00472, 0.02983, 0.00689, 0.00198, 0.00436, 0.00825, 0.02197
0.02559, 0.01174, 0.07641, 0.00347, 0.00303, 0.03534, 0.01430, 0.12864
0.04550, 0.02225, 0.13828, 0.04693, 0.00064, 0.00462, 0.01620, 0.03827
0.03094, 0.01217, 0.04308, 0.00212, 0.00046, 0.00367, 0.01135, 0.02435
0.01394, 0.01199, 0.09553, 0.01012, 0.00048, 0.00887, 0.00673, 0.05699
0.03076, 0.01175, 0.04351, 0.00290, 0.00028, 0.00547, 0.01108, 0.03730
0.04883, 0.02836, 0.13640, 0.04273, 0.00198, 0.02535, 0.01306, 0.04920
0.01991, 0.00790, 0.03489, 0.00343, 0.00050, 0.00199, 0.00612, 0.02138
0.02056, 0.02102, 0.12044, 0.01423, 0.00082, 0.00743, 0.00767, 0.01951
0.00617, 0.00263, 0.02834, 0.00908, 0.00195, 0.00669, 0.01045, 0.03010
0.03165, 0.01343, 0.06087, 0.00020, 0.00228, 0.03190, 0.02758, 0.08322
0.02852, 0.01189, 0.05806, 0.00257, 0.00310, 0.03120, 0.01513, 0.09386
0.05836, 0.03088, 0.14433, 0.02890, 0.00210, 0.02509, 0.02432, 0.06854
0.02212, 0.00974, 0.04176, 0.00142, 0.00053, 0.00290, 0.00883, 0.02486
0.01597, 0.00643, 0.03330, 0.00809, 0.00093, 0.00424, 0.00212, 0.02387
0.01838, 0.00786, 0.03622, 0.00635, 0.00060, 0.00474, 0.00275, 0.02483
0.02377, 0.01109, 0.06723, 0.00150, 0.00375, 0.03434, 0.01292, 0.12107
0.01338, 0.00586, 0.04122, 0.00150, 0.00160, 0.00595, 0.01393, 0.03794
0.02672, 0.01222, 0.07000, 0.00545, 0.00198, 0.03474, 0.01661, 0.07793
0.02728, 0.01182, 0.05910, 0.00063, 0.00218, 0.03537, 0.02348, 0.08844
0.06017, 0.03079, 0.17223, 0.05489, 0.00099, 0.00328, 0.02232, 0.03593
