0.37642, 0.19445, 0.14102, 0.59943
0.30942, 0.16696, 0.11144, 0.56138
0.08421, 0.25388, 0.02398, 0.57279
0.13064, 0.22552, 0.07665, 0.53312
0.33867, 0.25843, 0.10516, 0.62934
0.13122, 0.05622, 0.07951, 0.27677
0.07009, 0.21029, 0.03154, 0.58499
0.16418, 0.09015, 0.11545, 0.38655
0.09134, 0.08548, 0.04446, 0.28392
0.11309, 0.07445, 0.04729, 0.26552
0.29952, 0.23518, 0.08100, 0.57822
0.13708, 0.09810, 0.06477, 0.29311
0.37643, 0.22035, 0.11816, 0.62825
0.09765, 0.24286, 0.05766, 0.47587
0.26048, 0.21874, 0.07137, 0.56788
0.11552, 0.10731, 0.07939, 0.35315
0.08450, 0.21247, 0.06223, 0.48238
0.13152, 0.09934, 0.06781, 0.26722
0.16559, 0.08426, 0.10587, 0.37485
0.25673, 0.18757, 0.08213, 0.59907
0.07722, 0.26066, 0.04057, 0.66550
0.10628, 0.19839, 0.09454, 0.55452
0.19060, 0.09498, 0.13132, 0.40663
0.27318, 0.09385, 0.15124, 0.42106
0.05771, 0.10152, 0.06189, 0.23989
0.18308, 0.06449, 0.11082, 0.27293
0.34813, 0.24195, 0.09747, 0.58917
0.10350, 0.11343, 0.04692, 0.29992
0.07850, 0.10977, 0.05653, 0.33600
0.16778, 0.05962, 0.09867, 0.28646
0.06389, 0.22125, 0.05439, 0.54964
0.05744, 0.22189, 0.04274, 0.51296
0.19231, 0.05174, 0.09758, 0.22961
0.27034, 0.05276, 0.13690, 0.22266
0.05146, 0.21411, 0.02089, 0.57535
0.42276, 0.23570, 0.12033, 0.56110
0.33186, 0.24427, 0.09754, 0.67746
0.14425, 0.08366, 0.09570, 0.23342
0.09192, 0.08249, 0.06673, 0.25153
0.08101, 0.21907, 0.03157, 0.58990
0.31819, 0.19127, 0.09413, 0.48123
0.05151, 0.24315, 0.01853, 0.44171
0.10354, 0.20075, 0.04641, 0.59755
0.07218, 0.23318, 0.06510, 0.51095
0.15679, 0.06069, 0.08188, 0.24054
0.32034, 0.17872, 0.09692, 0.47205
0.11590, 0.12187, 0.07514, 0.25618
0.30515, 0.13452, 0.11493, 0.46380
0.10541, 0.09927, 0.04786, 0.27534
0.08712, 0.23908, 0.02499, 0.62570
0.20826, 0.08977, 0.13819, 0.41989
0.12811, 0.24008, 0.06396, 0.54380
0.25814, 0.05815, 0.14041, 0.29463
0.31916, 0.20997, 0.09841, 0.58944
0.09174, 0.10270, 0.04041, 0.26688
0.37953, 0.19160, 0.11848, 0.49163
0.36392, 0.16497, 0.12977, 0.54572
0.33329, 0.25662, 0.08773, 0.54927
0.32729, 0.18612, 0.10087, 0.51459
0.24885, 0.08983, 0.15074, 0.33770
0.30764, 0.16454, 0.10905, 0.49032
0.09770, 0.29638, 0.03625, 0.59750
0.08379, 0.19053, 0.03877, 0.49201
0.31609, 0.22120, 0.09166, 0.57903
0.08212, 0.21990, 0.01166, 0.49172
0.07436, 0.22258, 0.07135, 0.57937
0.13087, 0.13964, 0.06915, 0.39242
0.11797, 0.08815, 0.09039, 0.25481
0.32975, 0.18834, 0.10456, 0.55135
0.09421, 0.21227, 0.03263, 0.52446
0.09089, 0.10565, 0.05436, 0.21126
0.07410, 0.11038, 0.03714, 0.24602
0.06449, 0.23464, 0.02856, 0.53775
0.36257, 0.22428, 0.09798, 0.50962
0.36492, 0.19421, 0.11636, 0.55946
0.12473, 0.08400, 0.10271, 0.23001
0.19085, 0.07018, 0.11916, 0.28935
0.28042, 0.22851, 0.07974, 0.64216
0.29277, 0.21890, 0.07918, 0.55231
0.17777, 0.06651, 0.10717, 0.25381
0.22616, 0.07067, 0.13941, 0.27530
0.20191, 0.10211, 0.10405, 0.41130
0.20420, 0.08832, 0.13750, 0.42908
0.11070, 0.23279, 0.03278, 0.55766
0.12335, 0.09177, 0.07184, 0.26148
0.11197, 0.10056, 0.04401, 0.27634
0.09961, 0.09995, 0.05613, 0.30195
0.09486, 0.09005, 0.05819, 0.26755
0.11091, 0.26145, 0.03829, 0.63286
0.17515, 0.04890, 0.11083, 0.24661
0.11062, 0.10770, 0.07288, 0.28700
0.13736, 0.06500, 0.09600, 0.27831
0.06690, 0.08279, 0.03852, 0.25465
0.09826, 0.19540, 0.05546, 0.44535
0.13414, 0.08667, 0.11458, 0.24049
0.36289, 0.21268, 0.13121, 0.64148
0.06596, 0.21406, 0.02314, 0.52601
0.09813, 0.18987, 0.06517, 0.55248
0.28844, 0.15389, 0.09511, 0.46242
0.17207, 0.05756, 0.09833, 0.30167
0.32763, 0.22281, 0.09284, 0.53180
0.13167, 0.09780, 0.09693, 0.27415
0.10525, 0.09365, 0.06994, 0.23821
0.17060, 0.05453, 0.10294, 0.24376
0.09188, 0.07335, 0.06966, 0.23658
0.10440, 0.10283, 0.05096, 0.24368
0.17215, 0.06058, 0.09540, 0.25982
0.07820, 0.19308, 0.07657, 0.48801
0.31426, 0.17792, 0.10257, 0.54011
0.21362, 0.08394, 0.13156, 0.35350
0.09029, 0.08852, 0.06230, 0.27044
0.09629, 0.10619, 0.05216, 0.32843
0.11365, 0.27206, 0.02652, 0.66134
0.24244, 0.09415, 0.13903, 0.37772
0.20753, 0.06398, 0.10319, 0.25051
0.07020, 0.19097, 0.02955, 0.45880
0.07083, 0.22741, 0.03011, 0.52194
0.12751, 0.23003, 0.04888, 0.54477
0.18599, 0.07613, 0.08564, 0.33021
0.09921, 0.07860, 0.06326, 0.25445
0.06487, 0.08024, 0.05089, 0.30402
0.09268, 0.07782, 0.07003, 0.26247
0.11464, 0.08797, 0.06737, 0.28884
0.25287, 0.05642, 0.14433, 0.26431
0.32155, 0.19364, 0.09966, 0.54536
0.19995, 0.10305, 0.16440, 0.37439
0.32579, 0.18503, 0.09859, 0.45918
0.36267, 0.19762, 0.11409, 0.49014
0.14018, 0.07575, 0.10256, 0.20750
0.28064, 0.07054, 0.16053, 0.32341
0.14195, 0.07865, 0.10306, 0.34813
0.10001, 0.27295, 0.03155, 0.63848
0.07608, 0.25074, 0.04153, 0.59859
0.07555, 0.10112, 0.05380, 0.34126
0.13843, 0.07820, 0.07245, 0.18176
0.35116, 0.21251, 0.10686, 0.48295
0.10451, 0.23946, 0.03888, 0.55001
0.38191, 0.21634, 0.12130, 0.60515
0.10411, 0.20262, 0.04964, 0.50639
0.05101, 0.15978, 0.02907, 0.42466
0.06487, 0.08785, 0.05567, 0.22681
0.37125, 0.19883, 0.12098, 0.59148
0.33457, 0.16674, 0.11108, 0.46766
0.32326, 0.18668, 0.10092, 0.53095
0.06155, 0.21741, 0.03653, 0.54797
0.12917, 0.08959, 0.11120, 0.30375
0.07890, 0.20290, 0.03245, 0.49069
0.09028, 0.19258, 0.04942, 0.54350
0.08506, 0.20471, 0.05058, 0.46299
0.10021, 0.20971, 0.08064, 0.60458
0.10236, 0.06899, 0.04407, 0.19027
0.24349, 0.07737, 0.16080, 0.34809
0.29591, 0.20298, 0.08648, 0.55107
0.07623, 0.26282, 0.03477, 0.58358
0.19633, 0.06925, 0.11373, 0.32217
0.19537, 0.07671, 0.10762, 0.34455
0.10568, 0.19109, 0.04287, 0.54642
0.12650, 0.26965, 0.03120, 0.64790
0.08355, 0.19838, 0.06074, 0.57805
0.17119, 0.05645, 0.10324, 0.27328
0.26382, 0.19814, 0.07391, 0.51305
0.14169, 0.11897, 0.10214, 0.32686
0.07453, 0.22872, 0.03425, 0.44208
0.16923, 0.09285, 0.10241, 0.41394
0.07320, 0.17814, 0.03217, 0.54111
0.22886, 0.08684, 0.12611, 0.37276
0.10465, 0.14784, 0.06543, 0.43154
0.20516, 0.07825, 0.13092, 0.31485
0.10058, 0.12801, 0.03467, 0.28809
0.34754, 0.20171, 0.10257, 0.52450
0.13846, 0.08616, 0.07567, 0.20356
0.07761, 0.08738, 0.05133, 0.28778
0.09534, 0.23705, 0.04462, 0.59448
0.36558, 0.19441, 0.12743, 0.56022
0.09885, 0.11572, 0.04604, 0.35826
0.34435, 0.18773, 0.11926, 0.62372
0.06330, 0.19863, 0.02066, 0.56733
0.09980, 0.09576, 0.06643, 0.27698
0.26142, 0.21226, 0.07643, 0.61625
0.09766, 0.10191, 0.05757, 0.37294
0.08252, 0.09881, 0.03869, 0.26862
0.14338, 0.06427, 0.08863, 0.35295
0.09384, 0.07871, 0.06177, 0.26235
0.28239, 0.16803, 0.08660, 0.46961
0.11787, 0.10262, 0.06931, 0.29683
0.32378, 0.19230, 0.10671, 0.60380
0.19591, 0.06095, 0.12313, 0.28410
0.24864, 0.06562, 0.14884, 0.28598
0.18762, 0.07309, 0.10875, 0.36690
0.18619, 0.06435, 0.10080, 0.32094
0.06668, 0.10350, 0.05211, 0.31242
0.09788, 0.23931, 0.03785, 0.46826
0.15779, 0.06354, 0.10593, 0.29722
0.14891, 0.08902, 0.10889, 0.36322
0.08365, 0.20253, 0.07300, 0.63335
0.18320, 0.08084, 0.11647, 0.37794
0.30800, 0.13952, 0.11391, 0.49147
0.34661, 0.18354, 0.12432, 0.54765
0.38788, 0.20209, 0.12073, 0.49813
0.16382, 0.06269, 0.09224, 0.31743
0.16522, 0.07717, 0.09794, 0.32919
0.18933, 0.05139, 0.12075, 0.26837
0.10198, 0.11105, 0.05826, 0.36583
0.07889, 0.05244, 0.04284, 0.15994
0.16183, 0.15396, 0.09990, 0.27818
0.13224, 0.10007, 0.05809, 0.26346
0.09332, 0.07633, 0.05516, 0.22024
0.18084, 0.08411, 0.12286, 0.37485
0.40648, 0.21675, 0.12438, 0.57426
0.16714, 0.07925, 0.09081, 0.33843
0.34450, 0.14758, 0.12450, 0.49744
0.10176, 0.21868, 0.08832, 0.67836
0.35624, 0.20847, 0.12231, 0.68340
0.06991, 0.15444, 0.04021, 0.47630
0.17343, 0.07608, 0.11647, 0.28531
0.25584, 0.15141, 0.09083, 0.51348
0.11354, 0.10286, 0.06508, 0.30072
0.09716, 0.10288, 0.05274, 0.31480
0.14188, 0.19245, 0.06117, 0.56839
0.21338, 0.05927, 0.10802, 0.28305
0.31441, 0.17035, 0.10377, 0.51743
0.29874, 0.19276, 0.09416, 0.55490
0.09163, 0.10727, 0.06653, 0.28263
0.10677, 0.08995, 0.04579, 0.29269
0.29358, 0.18024, 0.09369, 0.54166
0.09704, 0.08755, 0.07484, 0.25949
0.11565, 0.08335, 0.06396, 0.30498
0.27234, 0.06089, 0.15127, 0.28197
0.09521, 0.20443, 0.05140, 0.60028
0.09406, 0.22099, 0.03181, 0.60312
0.08713, 0.09190, 0.04475, 0.27138
0.12923, 0.09424, 0.05705, 0.27627
0.28886, 0.21173, 0.08662, 0.57051
0.08478, 0.15923, 0.07093, 0.42783
0.12501, 0.09563, 0.07922, 0.29713
0.18827, 0.08217, 0.14664, 0.29584
