0.27481, 0.02478
0.30396, 0.03492
0.25325, 0.02910
0.26365, 0.03660
0.26577, 0.03547
0.29141, 0.03453
0.26578, 0.04101
0.29096, 0.04072
0.28375, 0.03316
0.27817, 0.02921
0.27168, 0.03359
0.32508, 0.04193
0.25250, 0.02828
0.27427, 0.03843
0.23134, 0.03616
0.25607, 0.02816
0.25213, 0.02979
0.26061, 0.03655
0.28207, 0.03460
0.27411, 0.03882
0.27056, 0.04349
0.27011, 0.03286
0.29199, 0.03644
0.25757, 0.02858
0.28232, 0.03139
0.28656, 0.03290
0.28668, 0.03453
0.28027, 0.03828
0.29697, 0.03894
0.28771, 0.04660
0.24812, 0.02928
0.30496, 0.03544
0.25010, 0.03109
0.27505, 0.02760
0.24717, 0.02867
0.25887, 0.03306
0.25635, 0.03103
0.29549, 0.03327
0.25516, 0.03089
0.27667, 0.03749
0.25965, 0.02920
0.27152, 0.03170
0.27499, 0.03747
0.28118, 0.03034
0.25758, 0.03508
0.28810, 0.03584
0.26050, 0.03571
0.29419, 0.03141
0.26644, 0.02980
0.30382, 0.03639
0.31205, 0.03452
0.27371, 0.03376
0.28157, 0.03476
0.30929, 0.03465
0.26626, 0.03199
0.28107, 0.04013
0.32079, 0.04359
0.25325, 0.02857
0.26518, 0.02980
0.32486, 0.04217
0.25042, 0.02841
0.25848, 0.02791
0.28189, 0.03527
0.24629, 0.03315
0.26200, 0.02762
0.31315, 0.04328
0.22942, 0.02867
0.27782, 0.03343
0.25841, 0.03434
0.22284, 0.02680
0.27987, 0.03398
0.29244, 0.03360
0.25643, 0.02791
0.27052, 0.03226
0.25492, 0.02915
0.25707, 0.02854
0.28312, 0.03734
0.27542, 0.03519
0.27609, 0.03029
0.27288, 0.04451
0.25833, 0.03223
0.24907, 0.03131
0.29744, 0.03487
0.32898, 0.03874
0.35525, 0.04159
0.26969, 0.03368
0.27173, 0.03537
0.28139, 0.04380
0.33142, 0.03873
0.32939, 0.04310
0.27447, 0.03272
