,Theta,Phi,Accuracy
90,0.05,0.2,43.0025
91,0.05,0.225,41.255
92,0.05,0.25,41.445
93,0.05,0.275,33.805
94,0.05,0.30000000000000004,33.01
95,0.05,0.325,33.1425
96,0.05,0.35000000000000003,30.9575
97,0.05,0.375,34.045
98,0.05,0.4,29.255
99,0.05,0.42500000000000004,29.76
100,0.05,0.45,28.6875
101,0.05,0.47500000000000003,24.4675
102,0.05,0.5,24.8875
103,0.05,0.525,21.6525
104,0.05,0.55,22.6975
105,0.05,0.5750000000000001,21.0375
106,0.05,0.6000000000000001,20.725
107,0.05,0.625,20.0525
108,0.05,0.65,19.94
109,0.05,0.675,19.945
110,0.05,0.7000000000000001,16.7475
111,0.05,0.7250000000000001,18.0125
112,0.05,0.75,16.995
113,0.05,0.775,18.5975
114,0.05,0.8,16.7875
115,0.05,0.8250000000000001,16.3025
116,0.05,0.8500000000000001,14.625
117,0.05,0.875,12.5925
118,0.05,0.9,14.6575
119,0.05,0.925,14.85
120,0.05,0.9500000000000001,14.88
121,0.05,0.9750000000000001,14.0625
122,0.05,1.0,14.6625
123,0.07500000000000001,0.0,55.02
124,0.07500000000000001,0.025,56.295
125,0.07500000000000001,0.05,54.7275
126,0.07500000000000001,0.07500000000000001,52.935
127,0.07500000000000001,0.1,50.855
128,0.07500000000000001,0.125,49.86
129,0.07500000000000001,0.15000000000000002,46.0425
130,0.07500000000000001,0.17500000000000002,44.775
131,0.07500000000000001,0.2,41.57
132,0.07500000000000001,0.225,42.5775
133,0.07500000000000001,0.25,39.7
134,0.07500000000000001,0.275,36.9525
135,0.07500000000000001,0.30000000000000004,34.965
136,0.07500000000000001,0.325,33.335
137,0.07500000000000001,0.35000000000000003,32.5725
138,0.07500000000000001,0.375,29.77
139,0.07500000000000001,0.4,30.425
140,0.07500000000000001,0.42500000000000004,26.21
141,0.07500000000000001,0.45,27.1225
142,0.07500000000000001,0.47500000000000003,25.94
143,0.07500000000000001,0.5,26.4375
144,0.07500000000000001,0.525,22.465
145,0.07500000000000001,0.55,21.2575
146,0.07500000000000001,0.5750000000000001,21.7375
147,0.07500000000000001,0.6000000000000001,20.66
148,0.07500000000000001,0.625,19.17
149,0.07500000000000001,0.65,21.01
150,0.07500000000000001,0.675,18.37
151,0.07500000000000001,0.7000000000000001,15.99
152,0.07500000000000001,0.7250000000000001,18.9575
153,0.07500000000000001,0.75,17.5675
154,0.07500000000000001,0.775,15.72
155,0.07500000000000001,0.8,15.125
156,0.07500000000000001,0.8250000000000001,13.86
157,0.07500000000000001,0.8500000000000001,14.5525
158,0.07500000000000001,0.875,14.25
159,0.07500000000000001,0.9,15.3225
160,0.07500000000000001,0.925,14.935
161,0.07500000000000001,0.9500000000000001,14.125
162,0.07500000000000001,0.9750000000000001,13.55
163,0.07500000000000001,1.0,14.225
164,0.1,0.0,52.6725
165,0.1,0.025,54.8275
166,0.1,0.05,53.235
167,0.1,0.07500000000000001,52.5275
168,0.1,0.1,51.5225
169,0.1,0.125,50.6225
170,0.1,0.15000000000000002,47.505
171,0.1,0.17500000000000002,42.9325
172,0.1,0.2,42.46
173,0.1,0.225,41.2
174,0.1,0.25,38.155
175,0.1,0.275,39.365
176,0.1,0.30000000000000004,33.6125
177,0.1,0.325,34.1775
178,0.1,0.35000000000000003,31.485
179,0.1,0.375,31.6375
180,0.1,0.4,28.7525
181,0.1,0.42500000000000004,28.475
182,0.1,0.45,25.845
183,0.1,0.47500000000000003,24.49
184,0.1,0.5,24.2875
185,0.1,0.525,23.515
186,0.1,0.55,20.905
187,0.1,0.5750000000000001,22.1225
188,0.1,0.6000000000000001,21.845
189,0.1,0.625,21.0125
190,0.1,0.65,18.62
191,0.1,0.675,17.94
192,0.1,0.7000000000000001,18.925
193,0.1,0.7250000000000001,15.6675
194,0.1,0.75,17.6425
195,0.1,0.775,16.0625
196,0.1,0.8,14.1925
197,0.1,0.8250000000000001,15.9425
198,0.1,0.8500000000000001,15.0475
199,0.1,0.875,14.345
200,0.1,0.9,14.5475
201,0.1,0.925,14.31
202,0.1,0.9500000000000001,12.9075
203,0.1,0.9750000000000001,13.1925
204,0.1,1.0,14.065
205,0.125,0.0,53.2475
206,0.125,0.025,52.1975
207,0.125,0.05,51.3725
208,0.125,0.07500000000000001,49.6125
209,0.125,0.1,48.315
210,0.125,0.125,48.395
211,0.125,0.15000000000000002,46.84
212,0.125,0.17500000000000002,43.71
213,0.125,0.2,43.3725
214,0.125,0.225,41.9275
215,0.125,0.25,38.705
216,0.125,0.275,34.875
217,0.125,0.30000000000000004,34.54
218,0.125,0.325,31.5175
219,0.125,0.35000000000000003,31.455
220,0.125,0.375,27.5775
221,0.125,0.4,28.545
222,0.125,0.42500000000000004,24.3675
223,0.125,0.45,28.355
224,0.125,0.47500000000000003,24.535
225,0.125,0.5,24.77
226,0.125,0.525,23.5325
227,0.125,0.55,22.9975
228,0.125,0.5750000000000001,22.3475
229,0.125,0.6000000000000001,21.31
230,0.125,0.625,18.52
231,0.125,0.65,18.2275
232,0.125,0.675,18.66
233,0.125,0.7000000000000001,17.295
234,0.125,0.7250000000000001,18.4075
235,0.125,0.75,15.3975
236,0.125,0.775,17.6375
237,0.125,0.8,15.5675
238,0.125,0.8250000000000001,15.3125
239,0.125,0.8500000000000001,15.9175
240,0.125,0.875,15.415
241,0.125,0.9,14.4675
242,0.125,0.925,14.305
243,0.125,0.9500000000000001,13.52
244,0.125,0.9750000000000001,12.5075
245,0.125,1.0,14.7425
246,0.15000000000000002,0.0,51.2675
247,0.15000000000000002,0.025,49.9675
248,0.15000000000000002,0.05,49.885
249,0.15000000000000002,0.07500000000000001,49.5225
250,0.15000000000000002,0.1,47.08
251,0.15000000000000002,0.125,46.3525
252,0.15000000000000002,0.15000000000000002,43.4725
253,0.15000000000000002,0.17500000000000002,43.345
254,0.15000000000000002,0.2,39.51
255,0.15000000000000002,0.225,39.2725
256,0.15000000000000002,0.25,35.91
257,0.15000000000000002,0.275,36.4575
258,0.15000000000000002,0.30000000000000004,34.0525
259,0.15000000000000002,0.325,35.08
260,0.15000000000000002,0.35000000000000003,32.8475
261,0.15000000000000002,0.375,31.0125
262,0.15000000000000002,0.4,27.15
263,0.15000000000000002,0.42500000000000004,28.28
264,0.15000000000000002,0.45,24.79
265,0.15000000000000002,0.47500000000000003,23.5875
266,0.15000000000000002,0.5,22.005
267,0.15000000000000002,0.525,21.7
268,0.15000000000000002,0.55,22.17
269,0.15000000000000002,0.5750000000000001,21.785
270,0.15000000000000002,0.6000000000000001,18.46
271,0.15000000000000002,0.625,19.0075
272,0.15000000000000002,0.65,17.3575
273,0.15000000000000002,0.675,18.8925
274,0.15000000000000002,0.7000000000000001,16.13
275,0.15000000000000002,0.7250000000000001,19.565
276,0.15000000000000002,0.75,17.305
277,0.15000000000000002,0.775,15.4975
278,0.15000000000000002,0.8,15.73
279,0.15000000000000002,0.8250000000000001,15.8625
280,0.15000000000000002,0.8500000000000001,15.83
281,0.15000000000000002,0.875,15.635
282,0.15000000000000002,0.9,13.7125
283,0.15000000000000002,0.925,14.085
284,0.15000000000000002,0.9500000000000001,13.4575
285,0.15000000000000002,0.9750000000000001,13.1825
286,0.15000000000000002,1.0,13.6
287,0.17500000000000002,0.0,47.545
288,0.17500000000000002,0.025,51.635
289,0.17500000000000002,0.05,46.9025
290,0.17500000000000002,0.07500000000000001,46.5125
291,0.17500000000000002,0.1,45.73
292,0.17500000000000002,0.125,45.7425
293,0.17500000000000002,0.15000000000000002,44.27
294,0.17500000000000002,0.17500000000000002,42.0625
295,0.17500000000000002,0.2,40.2975
296,0.17500000000000002,0.225,41.1875
297,0.17500000000000002,0.25,39.8375
298,0.17500000000000002,0.275,36.315
299,0.17500000000000002,0.30000000000000004,34.0375
300,0.17500000000000002,0.325,30.34
301,0.17500000000000002,0.35000000000000003,31.5675
302,0.17500000000000002,0.375,27.62
303,0.17500000000000002,0.4,28.08
304,0.17500000000000002,0.42500000000000004,24.9125
305,0.17500000000000002,0.45,24.9375
306,0.17500000000000002,0.47500000000000003,26.0125
307,0.17500000000000002,0.5,20.9425
308,0.17500000000000002,0.525,25.315
309,0.17500000000000002,0.55,23.49
310,0.17500000000000002,0.5750000000000001,21.53
311,0.17500000000000002,0.6000000000000001,21.555
312,0.17500000000000002,0.625,18.965
313,0.17500000000000002,0.65,19.8525
314,0.17500000000000002,0.675,17.4775
315,0.17500000000000002,0.7000000000000001,16.3325
316,0.17500000000000002,0.7250000000000001,16.9175
317,0.17500000000000002,0.75,16.59
318,0.17500000000000002,0.775,15.5175
319,0.17500000000000002,0.8,14.73
320,0.17500000000000002,0.8250000000000001,14.1275
321,0.17500000000000002,0.8500000000000001,15.64
322,0.17500000000000002,0.875,14.6725
323,0.17500000000000002,0.9,16.0
324,0.17500000000000002,0.925,13.22
325,0.17500000000000002,0.9500000000000001,13.3825
326,0.17500000000000002,0.9750000000000001,14.1975
327,0.17500000000000002,1.0,12.715
328,0.2,0.0,47.21
329,0.2,0.025,46.3425
330,0.2,0.05,46.305
331,0.2,0.07500000000000001,45.135
332,0.2,0.1,43.8025
333,0.2,0.125,44.8525
334,0.2,0.15000000000000002,43.715
335,0.2,0.17500000000000002,39.795
336,0.2,0.2,38.295
337,0.2,0.225,38.3675
338,0.2,0.25,35.9275
339,0.2,0.275,35.745
340,0.2,0.30000000000000004,31.0625
341,0.2,0.325,31.71
342,0.2,0.35000000000000003,28.7625
343,0.2,0.375,28.2975
344,0.2,0.4,27.53
345,0.2,0.42500000000000004,27.075
346,0.2,0.45,24.1375
347,0.2,0.47500000000000003,24.345
348,0.2,0.5,22.925
349,0.2,0.525,25.155
350,0.2,0.55,20.5625
351,0.2,0.5750000000000001,19.915
352,0.2,0.6000000000000001,19.64
353,0.2,0.625,18.055
354,0.2,0.65,19.0425
355,0.2,0.675,18.9525
356,0.2,0.7000000000000001,17.12
357,0.2,0.7250000000000001,16.975
358,0.2,0.75,16.135
359,0.2,0.775,16.62
360,0.2,0.8,13.5125
361,0.2,0.8250000000000001,14.745
362,0.2,0.8500000000000001,15.18
363,0.2,0.875,13.555
364,0.2,0.9,13.6725
365,0.2,0.925,15.805
366,0.2,0.9500000000000001,13.7525
367,0.2,0.9750000000000001,14.185
368,0.2,1.0,14.32
369,0.225,0.0,45.76
370,0.225,0.025,46.6075
371,0.225,0.05,43.255
372,0.225,0.07500000000000001,43.2025
373,0.225,0.1,42.5775
374,0.225,0.125,41.23
375,0.225,0.15000000000000002,41.32
376,0.225,0.17500000000000002,40.325
377,0.225,0.2,37.7925
378,0.225,0.225,35.46
379,0.225,0.25,34.825
380,0.225,0.275,33.8425
381,0.225,0.30000000000000004,31.1125
382,0.225,0.325,31.56
383,0.225,0.35000000000000003,26.8
384,0.225,0.375,28.0725
385,0.225,0.4,26.5025
386,0.225,0.42500000000000004,26.565
387,0.225,0.45,26.78
388,0.225,0.47500000000000003,25.255
389,0.225,0.5,24.9425
390,0.225,0.525,21.6825
391,0.225,0.55,21.65
392,0.225,0.5750000000000001,20.135
393,0.225,0.6000000000000001,20.825
394,0.225,0.625,20.6325
395,0.225,0.65,17.545
396,0.225,0.675,19.0875
397,0.225,0.7000000000000001,19.4675
398,0.225,0.7250000000000001,17.5325
399,0.225,0.75,16.0175
400,0.225,0.775,15.5625
401,0.225,0.8,16.1825
402,0.225,0.8250000000000001,15.4225
403,0.225,0.8500000000000001,15.08
404,0.225,0.875,14.5375
405,0.225,0.9,14.56
406,0.225,0.925,15.775
407,0.225,0.9500000000000001,12.8775
408,0.225,0.9750000000000001,12.825
409,0.225,1.0,12.4975
410,0.25,0.0,44.16
411,0.25,0.025,45.535
412,0.25,0.05,45.415
413,0.25,0.07500000000000001,42.6775
414,0.25,0.1,42.865
415,0.25,0.125,42.315
416,0.25,0.15000000000000002,38.71
417,0.25,0.17500000000000002,37.7025
418,0.25,0.2,35.18
419,0.25,0.225,36.1725
420,0.25,0.25,34.195
421,0.25,0.275,30.765
422,0.25,0.30000000000000004,31.655
423,0.25,0.325,28.5425
424,0.25,0.35000000000000003,28.0775
425,0.25,0.375,28.2225
426,0.25,0.4,26.985
427,0.25,0.42500000000000004,25.375
428,0.25,0.45,24.08
429,0.25,0.47500000000000003,23.185
430,0.25,0.5,22.73
431,0.25,0.525,24.095
432,0.25,0.55,18.865
433,0.25,0.5750000000000001,19.7175
434,0.25,0.6000000000000001,21.47
435,0.25,0.625,20.455
436,0.25,0.65,17.855
437,0.25,0.675,19.465
438,0.25,0.7000000000000001,15.535
439,0.25,0.7250000000000001,16.6725
440,0.25,0.75,18.335
441,0.25,0.775,16.8375
442,0.25,0.8,16.4075
443,0.25,0.8250000000000001,15.485
444,0.25,0.8500000000000001,14.685
445,0.25,0.875,13.5975
446,0.25,0.9,16.3175
447,0.25,0.925,13.065
448,0.25,0.9500000000000001,12.785
449,0.25,0.9750000000000001,13.8575
450,0.25,1.0,14.5725
451,0.275,0.0,40.175
452,0.275,0.025,42.5775
453,0.275,0.05,43.725
454,0.275,0.07500000000000001,40.5975
455,0.275,0.1,41.275
456,0.275,0.125,39.185
457,0.275,0.15000000000000002,36.915
458,0.275,0.17500000000000002,38.6375
459,0.275,0.2,36.9925
460,0.275,0.225,35.0975
461,0.275,0.25,32.4875
462,0.275,0.275,30.59
463,0.275,0.30000000000000004,31.175
464,0.275,0.325,28.8175
465,0.275,0.35000000000000003,27.5125
466,0.275,0.375,26.3475
467,0.275,0.4,24.52
468,0.275,0.42500000000000004,26.7475
469,0.275,0.45,24.0375
470,0.275,0.47500000000000003,24.0475
471,0.275,0.5,23.2325
472,0.275,0.525,22.18
473,0.275,0.55,17.7175
474,0.275,0.5750000000000001,18.5125
475,0.275,0.6000000000000001,20.695
476,0.275,0.625,16.845
477,0.275,0.65,17.9475
478,0.275,0.675,17.55
479,0.275,0.7000000000000001,16.3225
480,0.275,0.7250000000000001,15.495
481,0.275,0.75,16.3625
482,0.275,0.775,16.745
483,0.275,0.8,13.87
484,0.275,0.8250000000000001,14.19
485,0.275,0.8500000000000001,14.1025
486,0.275,0.875,13.2925
487,0.275,0.9,12.6725
488,0.275,0.925,12.765
489,0.275,0.9500000000000001,13.38
490,0.275,0.9750000000000001,13.215
491,0.275,1.0,15.915
492,0.30000000000000004,0.0,40.6925
493,0.30000000000000004,0.025,42.635
494,0.30000000000000004,0.05,41.575
495,0.30000000000000004,0.07500000000000001,39.91
496,0.30000000000000004,0.1,40.395
497,0.30000000000000004,0.125,35.7425
498,0.30000000000000004,0.15000000000000002,39.655
499,0.30000000000000004,0.17500000000000002,35.32
500,0.30000000000000004,0.2,38.3325
501,0.30000000000000004,0.225,32.985
502,0.30000000000000004,0.25,30.3175
503,0.30000000000000004,0.275,32.09
504,0.30000000000000004,0.30000000000000004,28.0075
505,0.30000000000000004,0.325,29.5825
506,0.30000000000000004,0.35000000000000003,28.925
507,0.30000000000000004,0.375,25.7475
508,0.30000000000000004,0.4,26.8175
509,0.30000000000000004,0.42500000000000004,23.975
510,0.30000000000000004,0.45,24.245
511,0.30000000000000004,0.47500000000000003,24.08
512,0.30000000000000004,0.5,21.5725
513,0.30000000000000004,0.525,22.445
514,0.30000000000000004,0.55,20.68
515,0.30000000000000004,0.5750000000000001,19.3125
516,0.30000000000000004,0.6000000000000001,17.67
517,0.30000000000000004,0.625,19.2875
518,0.30000000000000004,0.65,17.5575
519,0.30000000000000004,0.675,18.185
520,0.30000000000000004,0.7000000000000001,17.1825
521,0.30000000000000004,0.7250000000000001,15.33
522,0.30000000000000004,0.75,16.26
523,0.30000000000000004,0.775,15.4725
524,0.30000000000000004,0.8,16.775
525,0.30000000000000004,0.8250000000000001,14.2925
526,0.30000000000000004,0.8500000000000001,14.015
527,0.30000000000000004,0.875,14.09
528,0.30000000000000004,0.9,14.39
529,0.30000000000000004,0.925,15.33
530,0.30000000000000004,0.9500000000000001,13.2725
531,0.30000000000000004,0.9750000000000001,12.5
532,0.30000000000000004,1.0,14.63
533,0.325,0.0,40.0175
534,0.325,0.025,38.3475
535,0.325,0.05,39.92
536,0.325,0.07500000000000001,37.935
537,0.325,0.1,37.545
538,0.325,0.125,36.4025
539,0.325,0.15000000000000002,35.76
540,0.325,0.17500000000000002,30.8175
541,0.325,0.2,32.705
542,0.325,0.225,34.1825
543,0.325,0.25,31.4425
544,0.325,0.275,30.255
545,0.325,0.30000000000000004,31.1775
546,0.325,0.325,28.75
547,0.325,0.35000000000000003,27.2025
548,0.325,0.375,26.74
549,0.325,0.4,25.8125
550,0.325,0.42500000000000004,22.6425
551,0.325,0.45,22.045
552,0.325,0.47500000000000003,21.42
553,0.325,0.5,21.4925
554,0.325,0.525,20.9625
555,0.325,0.55,20.2975
556,0.325,0.5750000000000001,17.8925
557,0.325,0.6000000000000001,18.7675
558,0.325,0.625,19.355
559,0.325,0.65,18.805
560,0.325,0.675,16.7875
561,0.325,0.7000000000000001,16.8725
562,0.325,0.7250000000000001,15.69
563,0.325,0.75,14.115
564,0.325,0.775,15.07
565,0.325,0.8,17.5575
566,0.325,0.8250000000000001,15.375
567,0.325,0.8500000000000001,14.5075
568,0.325,0.875,14.7025
569,0.325,0.9,14.2
570,0.325,0.925,13.2025
571,0.325,0.9500000000000001,13.27
572,0.325,0.9750000000000001,13.19
573,0.325,1.0,13.18
574,0.35000000000000003,0.0,38.1925
575,0.35000000000000003,0.025,37.06
576,0.35000000000000003,0.05,36.4925
577,0.35000000000000003,0.07500000000000001,37.8075
578,0.35000000000000003,0.1,36.11
579,0.35000000000000003,0.125,35.3125
580,0.35000000000000003,0.15000000000000002,35.575
581,0.35000000000000003,0.17500000000000002,34.3675
582,0.35000000000000003,0.2,32.0075
583,0.35000000000000003,0.225,31.7975
584,0.35000000000000003,0.25,31.5375
585,0.35000000000000003,0.275,29.3025
586,0.35000000000000003,0.30000000000000004,26.88
587,0.35000000000000003,0.325,28.0225
588,0.35000000000000003,0.35000000000000003,28.4625
589,0.35000000000000003,0.375,24.945
590,0.35000000000000003,0.4,24.09
591,0.35000000000000003,0.42500000000000004,23.8325
592,0.35000000000000003,0.45,21.46
593,0.35000000000000003,0.47500000000000003,22.5425
594,0.35000000000000003,0.5,23.2825
595,0.35000000000000003,0.525,21.165
596,0.35000000000000003,0.55,18.3025
597,0.35000000000000003,0.5750000000000001,18.39
598,0.35000000000000003,0.6000000000000001,19.895
599,0.35000000000000003,0.625,16.9925
600,0.35000000000000003,0.65,19.525
601,0.35000000000000003,0.675,17.3225
602,0.35000000000000003,0.7000000000000001,16.75
603,0.35000000000000003,0.7250000000000001,16.19
604,0.35000000000000003,0.75,17.265
605,0.35000000000000003,0.775,16.175
606,0.35000000000000003,0.8,13.2125
607,0.35000000000000003,0.8250000000000001,15.3325
608,0.35000000000000003,0.8500000000000001,14.34
609,0.35000000000000003,0.875,13.745
610,0.35000000000000003,0.9,13.09
611,0.35000000000000003,0.925,13.365
612,0.35000000000000003,0.9500000000000001,11.72
613,0.35000000000000003,0.9750000000000001,13.28
614,0.35000000000000003,1.0,14.9675
615,0.375,0.0,37.4025
616,0.375,0.025,39.715
617,0.375,0.05,37.84
618,0.375,0.07500000000000001,35.5975
619,0.375,0.1,34.2
620,0.375,0.125,35.9
621,0.375,0.15000000000000002,35.22
622,0.375,0.17500000000000002,34.23
623,0.375,0.2,34.2825
624,0.375,0.225,32.1425
625,0.375,0.25,28.9075
626,0.375,0.275,27.2925
627,0.375,0.30000000000000004,28.1375
628,0.375,0.325,26.8275
629,0.375,0.35000000000000003,25.8475
630,0.375,0.375,24.7525
631,0.375,0.4,24.9875
632,0.375,0.42500000000000004,21.68
633,0.375,0.45,20.9125
634,0.375,0.47500000000000003,20.0025
635,0.375,0.5,21.3225
636,0.375,0.525,21.045
637,0.375,0.55,19.29
638,0.375,0.5750000000000001,19.215
639,0.375,0.6000000000000001,19.325
640,0.375,0.625,18.8475
641,0.375,0.65,15.6275
642,0.375,0.675,17.55
643,0.375,0.7000000000000001,16.8425
644,0.375,0.7250000000000001,17.3
645,0.375,0.75,16.555
646,0.375,0.775,14.4
647,0.375,0.8,15.2425
648,0.375,0.8250000000000001,15.115
649,0.375,0.8500000000000001,15.79
650,0.375,0.875,14.8875
651,0.375,0.9,14.66
652,0.375,0.925,14.395
653,0.375,0.9500000000000001,13.4275
654,0.375,0.9750000000000001,13.63
655,0.375,1.0,12.35
656,0.4,0.0,34.3725
657,0.4,0.025,34.9375
658,0.4,0.05,36.3875
659,0.4,0.07500000000000001,34.1375
660,0.4,0.1,33.1725
661,0.4,0.125,33.7525
662,0.4,0.15000000000000002,34.235
663,0.4,0.17500000000000002,31.9075
664,0.4,0.2,29.9775
665,0.4,0.225,29.3675
666,0.4,0.25,28.735
667,0.4,0.275,28.2725
668,0.4,0.30000000000000004,27.3525
669,0.4,0.325,23.8125
670,0.4,0.35000000000000003,24.82
671,0.4,0.375,24.355
672,0.4,0.4,25.25
673,0.4,0.42500000000000004,23.83
674,0.4,0.45,21.555
675,0.4,0.47500000000000003,21.545
676,0.4,0.5,21.62
677,0.4,0.525,20.12
678,0.4,0.55,22.2375
679,0.4,0.5750000000000001,18.1675
680,0.4,0.6000000000000001,20.1175
681,0.4,0.625,19.1875
682,0.4,0.65,16.28
683,0.4,0.675,16.64
684,0.4,0.7000000000000001,16.7175
685,0.4,0.7250000000000001,17.6325
686,0.4,0.75,15.4425
687,0.4,0.775,15.8225
688,0.4,0.8,16.7075
689,0.4,0.8250000000000001,14.7025
690,0.4,0.8500000000000001,14.36
691,0.4,0.875,14.3
692,0.4,0.9,13.445
693,0.4,0.925,12.7425
694,0.4,0.9500000000000001,12.815
695,0.4,0.9750000000000001,11.86
696,0.4,1.0,11.9625
697,0.42500000000000004,0.0,35.28
698,0.42500000000000004,0.025,35.1675
699,0.42500000000000004,0.05,33.3375
700,0.42500000000000004,0.07500000000000001,32.675
701,0.42500000000000004,0.1,32.31
702,0.42500000000000004,0.125,33.2475
703,0.42500000000000004,0.15000000000000002,31.7125
704,0.42500000000000004,0.17500000000000002,32.125
705,0.42500000000000004,0.2,29.555
706,0.42500000000000004,0.225,29.3925
707,0.42500000000000004,0.25,28.3525
708,0.42500000000000004,0.275,26.575
709,0.42500000000000004,0.30000000000000004,26.2275
710,0.42500000000000004,0.325,24.4225
711,0.42500000000000004,0.35000000000000003,23.46
712,0.42500000000000004,0.375,23.3125
713,0.42500000000000004,0.4,22.1775
714,0.42500000000000004,0.42500000000000004,22.4825
715,0.42500000000000004,0.45,19.4375
716,0.42500000000000004,0.47500000000000003,24.1325
717,0.42500000000000004,0.5,21.135
718,0.42500000000000004,0.525,18.395
719,0.42500000000000004,0.55,18.195
720,0.42500000000000004,0.5750000000000001,19.78
721,0.42500000000000004,0.6000000000000001,17.79
722,0.42500000000000004,0.625,17.655
723,0.42500000000000004,0.65,18.1875
724,0.42500000000000004,0.675,16.145
725,0.42500000000000004,0.7000000000000001,15.77
726,0.42500000000000004,0.7250000000000001,15.5275
727,0.42500000000000004,0.75,16.8
728,0.42500000000000004,0.775,16.8425
729,0.42500000000000004,0.8,15.585
730,0.42500000000000004,0.8250000000000001,14.2475
731,0.42500000000000004,0.8500000000000001,14.57
732,0.42500000000000004,0.875,14.17
733,0.42500000000000004,0.9,12.6875
734,0.42500000000000004,0.925,13.665
735,0.42500000000000004,0.9500000000000001,12.02
736,0.42500000000000004,0.9750000000000001,13.345
737,0.42500000000000004,1.0,12.5775
738,0.45,0.0,32.9025
739,0.45,0.025,34.6975
740,0.45,0.05,31.465
741,0.45,0.07500000000000001,32.625
742,0.45,0.1,30.27
743,0.45,0.125,33.235
744,0.45,0.15000000000000002,31.235
745,0.45,0.17500000000000002,32.215
746,0.45,0.2,27.83
747,0.45,0.225,28.6025
748,0.45,0.25,28.5775
749,0.45,0.275,27.1525
750,0.45,0.30000000000000004,24.73
751,0.45,0.325,24.505
752,0.45,0.35000000000000003,26.86
753,0.45,0.375,22.355
754,0.45,0.4,23.77
755,0.45,0.42500000000000004,23.3
756,0.45,0.45,21.385
757,0.45,0.47500000000000003,22.14
758,0.45,0.5,21.365
759,0.45,0.525,18.5275
760,0.45,0.55,18.3475
761,0.45,0.5750000000000001,18.8975
762,0.45,0.6000000000000001,17.11
763,0.45,0.625,16.6475
764,0.45,0.65,18.085
765,0.45,0.675,16.4825
766,0.45,0.7000000000000001,14.2975
767,0.45,0.7250000000000001,15.48
768,0.45,0.75,14.7425
769,0.45,0.775,15.425
770,0.45,0.8,15.435
771,0.45,0.8250000000000001,15.7075
772,0.45,0.8500000000000001,12.0175
773,0.45,0.875,13.22
774,0.45,0.9,13.505
775,0.45,0.925,13.905
776,0.45,0.9500000000000001,13.95
777,0.45,0.9750000000000001,13.93
778,0.45,1.0,13.89
779,0.47500000000000003,0.0,33.685
780,0.47500000000000003,0.025,32.14
