0.01992, 0.02128, 0.04909, 0.00860, 0.01197, 0.03386, 0.04415, 0.16409
0.00767, 0.05160, 0.02539, 0.01519, 0.03774, 0.04655, 0.13609, 0.42258
0.00621, 0.06274, 0.03832, 0.07134, 0.03552, 0.04520, 0.11537, 0.45143
0.00987, 0.08496, 0.19347, 0.14442, 0.13784, 0.01939, 0.13843, 0.26331
0.00620, 0.15078, 0.10338, 0.07006, 0.06554, 0.00798, 0.11424, 0.22505
0.00241, 0.12464, 0.09359, 0.06865, 0.05529, 0.01860, 0.13469, 0.16175
0.01260, 0.02765, 0.03851, 0.00982, 0.01243, 0.04186, 0.05278, 0.13712
0.00692, 0.04995, 0.03826, 0.01957, 0.03413, 0.04943, 0.18996, 0.43006
0.01456, 0.04296, 0.04490, 0.01214, 0.01593, 0.02908, 0.05619, 0.11080
0.00718, 0.06213, 0.26635, 0.07910, 0.05600, 0.01129, 0.19621, 0.23556
0.00392, 0.13615, 0.08223, 0.10369, 0.05068, 0.02440, 0.08438, 0.17914
0.00393, 0.03336, 0.02753, 0.00818, 0.01251, 0.05794, 0.13029, 0.11224
0.01106, 0.04933, 0.02585, 0.05215, 0.02099, 0.15986, 0.12123, 0.38066
0.00605, 0.04412, 0.05067, 0.02769, 0.02934, 0.04285, 0.19751, 0.32186
0.01468, 0.03931, 0.04751, 0.03595, 0.01872, 0.16664, 0.15865, 0.29480
0.00972, 0.02549, 0.07527, 0.03585, 0.01445, 0.03562, 0.03980, 0.09960
0.00450, 0.07673, 0.21750, 0.08030, 0.09546, 0.02074, 0.16103, 0.14680
0.01105, 0.05071, 0.02744, 0.02904, 0.03320, 0.06141, 0.12178, 0.49101
0.00344, 0.08054, 0.23642, 0.11078, 0.04596, 0.01023, 0.13773, 0.15682
0.00679, 0.01938, 0.03676, 0.00059, 0.00670, 0.04178, 0.17750, 0.11947
0.00646, 0.01293, 0.03616, 0.00130, 0.00975, 0.04374, 0.12985, 0.15808
0.00471, 0.06667, 0.12265, 0.16692, 0.02887, 0.05530, 0.07491, 0.10957
0.00525, 0.05065, 0.03195, 0.04478, 0.02963, 0.05535, 0.15424, 0.33504
0.01610, 0.03298, 0.05753, 0.01581, 0.01466, 0.04226, 0.05102, 0.10623
0.01205, 0.03624, 0.06559, 0.02113, 0.01428, 0.02945, 0.05170, 0.12665
0.00447, 0.16106, 0.08576, 0.08043, 0.05269, 0.02880, 0.12323, 0.16851
0.00527, 0.06326, 0.11013, 0.16330, 0.04107, 0.05265, 0.04780, 0.11805
0.00717, 0.09391, 0.22772, 0.15247, 0.12037, 0.00779, 0.07339, 0.22087
0.00897, 0.06541, 0.03232, 0.07917, 0.02459, 0.16841, 0.14482, 0.34908
0.00517, 0.08508, 0.21965, 0.10334, 0.13371, 0.01227, 0.13984, 0.31335
0.00767, 0.08099, 0.10247, 0.24234, 0.03271, 0.04302, 0.02985, 0.11985
0.02532, 0.01760, 0.05613, 0.00145, 0.00779, 0.04027, 0.06698, 0.10112
0.00574, 0.05123, 0.02604, 0.03689, 0.03476, 0.04880, 0.12681, 0.42947
0.01160, 0.04169, 0.07784, 0.02269, 0.02357, 0.03357, 0.04830, 0.07876
0.00310, 0.16369, 0.03963, 0.09650, 0.05810, 0.01175, 0.04804, 0.13300
0.01557, 0.03970, 0.03891, 0.04264, 0.01964, 0.18200, 0.16824, 0.31555
0.00447, 0.11763, 0.07869, 0.07177, 0.04120, 0.03509, 0.14178, 0.14975
0.00544, 0.02485, 0.04579, 0.00757, 0.00681, 0.05918, 0.16677, 0.13646
0.01830, 0.02887, 0.02673, 0.01071, 0.01115, 0.05525, 0.03176, 0.09880
0.00537, 0.05918, 0.04148, 0.04636, 0.03333, 0.05024, 0.19267, 0.25349
0.00629, 0.04939, 0.03813, 0.04109, 0.03469, 0.04983, 0.14117, 0.32444
0.00463, 0.09885, 0.21130, 0.15228, 0.05291, 0.00367, 0.13713, 0.22546
0.00508, 0.06929, 0.25768, 0.08074, 0.05808, 0.00628, 0.19919, 0.25823
0.01034, 0.06403, 0.03880, 0.04634, 0.02551, 0.17682, 0.17308, 0.34362
0.00481, 0.07882, 0.11205, 0.17168, 0.02704, 0.05845, 0.07064, 0.07030
0.00505, 0.06518, 0.10769, 0.18340, 0.03157, 0.07376, 0.04748, 0.08533
0.00481, 0.04830, 0.03316, 0.03385, 0.02859, 0.03576, 0.12018, 0.28747
0.02270, 0.06284, 0.02889, 0.04232, 0.02456, 0.18564, 0.13112, 0.39695
0.00741, 0.04314, 0.03009, 0.00071, 0.01448, 0.04759, 0.20646, 0.18327
0.01217, 0.02740, 0.03876, 0.04182, 0.01467, 0.21777, 0.18778, 0.27564
0.00469, 0.13747, 0.09211, 0.09341, 0.05869, 0.00718, 0.05838, 0.13812
0.00389, 0.12150, 0.07968, 0.07985, 0.06720, 0.01005, 0.07163, 0.10972
0.00377, 0.15929, 0.06773, 0.08962, 0.06523, 0.02776, 0.09714, 0.13817
0.00638, 0.02639, 0.01369, 0.00154, 0.01047, 0.06296, 0.14937, 0.16526
0.00335, 0.04145, 0.02346, 0.01198, 0.01174, 0.06624, 0.16478, 0.13768
0.00295, 0.15896, 0.05501, 0.10379, 0.05625, 0.01643, 0.05928, 0.13966
0.00587, 0.07435, 0.16505, 0.06872, 0.12011, 0.00772, 0.12062, 0.20498
0.00578, 0.02181, 0.03857, 0.00197, 0.00900, 0.05376, 0.17382, 0.10417
0.00271, 0.01756, 0.04458, 0.01754, 0.00640, 0.03558, 0.12184, 0.13311
0.00805, 0.07361, 0.24772, 0.08552, 0.04425, 0.01203, 0.17469, 0.26131
0.00663, 0.05894, 0.02762, 0.03960, 0.03033, 0.05234, 0.13843, 0.46672
0.00633, 0.08517, 0.23716, 0.11291, 0.04136, 0.00707, 0.15593, 0.27206
0.00750, 0.03045, 0.03457, 0.00517, 0.01369, 0.02596, 0.13081, 0.17980
0.00601, 0.05645, 0.02715, 0.04252, 0.03117, 0.05691, 0.11031, 0.36412
0.00526, 0.01644, 0.04023, 0.01780, 0.01021, 0.06553, 0.05761, 0.08471
0.01013, 0.03019, 0.01703, 0.02210, 0.01608, 0.21287, 0.17696, 0.31101
0.01650, 0.03926, 0.02974, 0.03312, 0.02583, 0.18022, 0.13924, 0.48489
0.00397, 0.11606, 0.06732, 0.08740, 0.04180, 0.02768, 0.08057, 0.14006
0.00800, 0.07598, 0.25761, 0.10195, 0.03652, 0.03117, 0.19432, 0.18931
0.00536, 0.06045, 0.02588, 0.04259, 0.04000, 0.04059, 0.09243, 0.37947
0.00725, 0.04592, 0.03560, 0.02738, 0.04073, 0.03617, 0.12535, 0.49803
0.01872, 0.02458, 0.04184, 0.01333, 0.00854, 0.04134, 0.03905, 0.14023
0.00519, 0.06466, 0.15805, 0.06725, 0.09725, 0.02125, 0.13393, 0.28085
0.00639, 0.04387, 0.04253, 0.04120, 0.03374, 0.04214, 0.14683, 0.49906
0.00529, 0.03980, 0.02931, 0.00881, 0.01093, 0.06589, 0.16618, 0.14619
0.00957, 0.06903, 0.08156, 0.21271, 0.03539, 0.07702, 0.04917, 0.06130
0.00328, 0.04962, 0.02969, 0.01378, 0.01292, 0.05747, 0.17207, 0.17167
0.00509, 0.06159, 0.12098, 0.16041, 0.04103, 0.06127, 0.06565, 0.09437
0.00466, 0.11920, 0.08707, 0.06688, 0.06237, 0.02200, 0.12646, 0.16184
0.00418, 0.03985, 0.09402, 0.10989, 0.02785, 0.07887, 0.04968, 0.10301
0.01715, 0.03155, 0.04669, 0.00841, 0.01902, 0.03489, 0.04757, 0.12955
0.00783, 0.07346, 0.14422, 0.19013, 0.05323, 0.03916, 0.07161, 0.13130
0.01059, 0.03047, 0.03000, 0.00051, 0.00934, 0.04397, 0.14354, 0.10746
0.01031, 0.05701, 0.05113, 0.05456, 0.03459, 0.15857, 0.18905, 0.37674
0.00461, 0.05259, 0.27651, 0.09199, 0.04844, 0.01133, 0.18834, 0.19993
0.01391, 0.03247, 0.04109, 0.01040, 0.01775, 0.03459, 0.04500, 0.13219
0.00563, 0.07218, 0.08414, 0.17340, 0.03316, 0.07953, 0.05426, 0.08223
0.01130, 0.02735, 0.04850, 0.01727, 0.02243, 0.04656, 0.04151, 0.14103
0.00629, 0.09515, 0.21271, 0.07242, 0.12154, 0.00509, 0.17220, 0.19271
0.01177, 0.02082, 0.04582, 0.01219, 0.00932, 0.03944, 0.04293, 0.09407
0.00419, 0.13790, 0.08487, 0.10760, 0.04780, 0.01578, 0.11605, 0.07887
0.00344, 0.02785, 0.03107, 0.00473, 0.00888, 0.05066, 0.17602, 0.09454
0.00929, 0.04199, 0.02774, 0.02455, 0.03047, 0.05261, 0.12572, 0.43956
0.01933, 0.04736, 0.03993, 0.01413, 0.03151, 0.11243, 0.16698, 0.35977
0.00643, 0.08428, 0.19211, 0.10136, 0.11261, 0.01115, 0.13783, 0.29293
0.00805, 0.03225, 0.03519, 0.02110, 0.01141, 0.04604, 0.04092, 0.10263
0.01710, 0.02300, 0.05532, 0.00673, 0.01285, 0.04631, 0.06651, 0.08530
0.01146, 0.03196, 0.04551, 0.00842, 0.01966, 0.04110, 0.05944, 0.08076
0.01253, 0.06082, 0.03569, 0.04369, 0.03153, 0.17426, 0.16031, 0.35226
0.00157, 0.03148, 0.02072, 0.01903, 0.00885, 0.05251, 0.12823, 0.17258
0.00734, 0.05415, 0.05371, 0.02947, 0.04226, 0.04215, 0.17963, 0.33513
0.00689, 0.04310, 0.02866, 0.02749, 0.03287, 0.05529, 0.14055, 0.40921
0.00485, 0.07575, 0.33104, 0.10571, 0.06409, 0.00741, 0.20219, 0.20851
0.01312, 0.03150, 0.03803, 0.01093, 0.01791, 0.02945, 0.03580, 0.11717
0.00378, 0.14364, 0.05044, 0.07232, 0.04550, 0.00598, 0.04525, 0.16196
0.01039, 0.03129, 0.03444, 0.03388, 0.01973, 0.15510, 0.16640, 0.37118
0.00742, 0.10228, 0.21915, 0.12395, 0.12440, 0.00241, 0.15444, 0.20716
0.01659, 0.02134, 0.03145, 0.00388, 0.01375, 0.03851, 0.04472, 0.13632
0.01146, 0.03785, 0.03561, 0.02560, 0.02256, 0.12338, 0.15227, 0.31880
