,Theta,Phi,Accuracy
159,0.07500000000000001,0.9,13.47
160,0.07500000000000001,0.925,13.5575
161,0.07500000000000001,0.9500000000000001,13.2875
162,0.07500000000000001,0.9750000000000001,14.1225
163,0.07500000000000001,1.0,13.96
164,0.1,0.0,97.8775
165,0.1,0.025,97.4875
166,0.1,0.05,96.205
167,0.1,0.07500000000000001,95.7025
168,0.1,0.1,92.45
169,0.1,0.125,88.85
170,0.1,0.15000000000000002,82.595
171,0.1,0.17500000000000002,78.6875
172,0.1,0.2,72.065
173,0.1,0.225,69.4025
174,0.1,0.25,64.1375
175,0.1,0.275,61.0
176,0.1,0.30000000000000004,55.1425
177,0.1,0.325,51.625
178,0.1,0.35000000000000003,50.0825
179,0.1,0.375,42.79
180,0.1,0.4,43.3425
181,0.1,0.42500000000000004,37.51
182,0.1,0.45,39.88
183,0.1,0.47500000000000003,32.755
184,0.1,0.5,31.4125
185,0.1,0.525,26.615
186,0.1,0.55,27.215
187,0.1,0.5750000000000001,24.595
188,0.1,0.6000000000000001,24.685
189,0.1,0.625,24.285
190,0.1,0.65,19.9275
191,0.1,0.675,21.805
192,0.1,0.7000000000000001,19.725
193,0.1,0.7250000000000001,18.3625
194,0.1,0.75,17.4225
195,0.1,0.775,18.705
196,0.1,0.8,16.7125
197,0.1,0.8250000000000001,16.025
198,0.1,0.8500000000000001,15.1275
199,0.1,0.875,16.0475
200,0.1,0.9,14.2475
201,0.1,0.925,14.67
202,0.1,0.9500000000000001,15.45
203,0.1,0.9750000000000001,13.4425
204,0.1,1.0,14.6225
205,0.125,0.0,96.5825
206,0.125,0.025,96.1425
207,0.125,0.05,95.65
208,0.125,0.07500000000000001,92.6475
209,0.125,0.1,90.9875
210,0.125,0.125,88.57
211,0.125,0.15000000000000002,83.1675
212,0.125,0.17500000000000002,76.455
213,0.125,0.2,71.795
214,0.125,0.225,67.815
215,0.125,0.25,61.74
216,0.125,0.275,57.9325
217,0.125,0.30000000000000004,58.5275
218,0.125,0.325,52.4425
219,0.125,0.35000000000000003,49.1
220,0.125,0.375,43.6275
221,0.125,0.4,43.52
222,0.125,0.42500000000000004,37.8925
223,0.125,0.45,34.485
224,0.125,0.47500000000000003,31.425
225,0.125,0.5,28.8375
226,0.125,0.525,29.84
227,0.125,0.55,26.16
228,0.125,0.5750000000000001,25.215
229,0.125,0.6000000000000001,26.1925
230,0.125,0.625,22.8575
231,0.125,0.65,22.115
232,0.125,0.675,18.5675
233,0.125,0.7000000000000001,19.98
234,0.125,0.7250000000000001,21.03
235,0.125,0.75,17.97
236,0.125,0.775,17.3125
237,0.125,0.8,17.4325
238,0.125,0.8250000000000001,15.0225
239,0.125,0.8500000000000001,16.665
240,0.125,0.875,14.725
241,0.125,0.9,13.98
242,0.125,0.925,14.41
243,0.125,0.9500000000000001,15.2775
