0.55517, 0.32168, 0.14812, 0.57833
0.12982, 0.29731, 0.16604, 0.72317
0.25472, 0.15455, 0.12462, 0.47659
0.32222, 0.09175, 0.15370, 0.32737
0.21232, 0.13888, 0.10380, 0.44672
0.37467, 0.26302, 0.12929, 0.70644
0.23766, 0.39873, 0.09527, 0.68768
0.12985, 0.22265, 0.04695, 0.39985
0.52402, 0.28390, 0.16415, 0.65578
0.13111, 0.13713, 0.09127, 0.28351
0.10479, 0.32036, 0.05746, 0.67296
0.21978, 0.11823, 0.10851, 0.36794
0.18336, 0.17300, 0.10721, 0.36284
0.12938, 0.15805, 0.07177, 0.45068
0.07919, 0.16288, 0.02268, 0.35844
0.15799, 0.12303, 0.07436, 0.32199
0.44459, 0.37602, 0.11037, 0.68175
0.27073, 0.12205, 0.11076, 0.40924
0.12289, 0.30779, 0.05333, 0.56381
0.40780, 0.30737, 0.12233, 0.70551
0.31450, 0.07156, 0.16100, 0.30641
0.14004, 0.27499, 0.10739, 0.54946
0.32133, 0.08576, 0.15894, 0.32190
0.14205, 0.13507, 0.08058, 0.35190
0.14175, 0.32496, 0.10060, 0.59189
0.10064, 0.18836, 0.09044, 0.43176
0.08359, 0.13059, 0.02976, 0.30950
0.11350, 0.35415, 0.08088, 0.61392
0.14419, 0.17287, 0.07121, 0.35584
0.14720, 0.30457, 0.07053, 0.58763
0.10910, 0.24281, 0.09406, 0.49546
0.10948, 0.35372, 0.09707, 0.70190
0.50359, 0.33551, 0.12176, 0.53237
0.14434, 0.21258, 0.05781, 0.32708
0.23220, 0.08256, 0.11064, 0.29391
0.08864, 0.14131, 0.04825, 0.27465
0.08088, 0.16327, 0.04007, 0.34222
0.16232, 0.11800, 0.07759, 0.22354
0.15995, 0.29704, 0.13126, 0.78186
0.12213, 0.17230, 0.08107, 0.35299
0.40424, 0.28058, 0.11127, 0.55163
0.40684, 0.32333, 0.10108, 0.57509
0.48571, 0.32200, 0.13230, 0.62163
0.13710, 0.39069, 0.09066, 0.69693
0.11024, 0.40699, 0.07051, 0.71828
0.14356, 0.16324, 0.09399, 0.30299
0.15452, 0.35404, 0.06954, 0.58845
0.46653, 0.36781, 0.12814, 0.71820
0.13146, 0.11804, 0.08243, 0.23466
0.10480, 0.16454, 0.04821, 0.39573
0.40570, 0.35341, 0.10671, 0.69814
0.42251, 0.31325, 0.11888, 0.65401
0.24134, 0.15801, 0.11228, 0.46164
0.13101, 0.26325, 0.09618, 0.49439
0.26555, 0.13878, 0.13616, 0.43619
0.46076, 0.30408, 0.13676, 0.67317
0.48781, 0.33918, 0.13188, 0.65990
0.08949, 0.32867, 0.09852, 0.69659
0.14245, 0.36934, 0.07134, 0.69747
0.23911, 0.10405, 0.11319, 0.34362
0.15239, 0.41312, 0.07257, 0.64728
0.43200, 0.29908, 0.13438, 0.69706
0.11861, 0.17573, 0.04926, 0.46193
0.52058, 0.37814, 0.14068, 0.70151
0.13026, 0.20499, 0.04029, 0.40892
0.11955, 0.26500, 0.05523, 0.53516
0.51400, 0.27849, 0.17952, 0.74172
0.32164, 0.08044, 0.17222, 0.30884
0.11169, 0.29503, 0.10117, 0.53551
0.11907, 0.16869, 0.04704, 0.33985
0.15566, 0.16566, 0.08479, 0.35284
0.10795, 0.35620, 0.06630, 0.68759
0.14793, 0.09484, 0.07290, 0.21450
0.28967, 0.11195, 0.14016, 0.39692
0.51280, 0.32948, 0.15062, 0.69775
0.15733, 0.31781, 0.08375, 0.62027
0.37781, 0.36250, 0.09859, 0.67890
0.16414, 0.14214, 0.08427, 0.31294
0.12306, 0.19165, 0.07210, 0.36818
0.25995, 0.09914, 0.12415, 0.32672
0.16657, 0.30465, 0.10643, 0.66041
0.17888, 0.13665, 0.08686, 0.31279
0.35382, 0.25946, 0.10998, 0.62069
0.13627, 0.16872, 0.08876, 0.33280
0.49671, 0.31665, 0.16448, 0.71179
0.41911, 0.27164, 0.13559, 0.66386
0.11422, 0.38059, 0.05591, 0.68603
0.19306, 0.32793, 0.13524, 0.62914
0.42742, 0.41015, 0.11780, 0.75333
0.19051, 0.09134, 0.09615, 0.32616
0.10223, 0.32345, 0.07060, 0.69883
0.23021, 0.14375, 0.13412, 0.46017
0.11382, 0.14353, 0.04670, 0.34224
0.14923, 0.12409, 0.05422, 0.31670
0.38817, 0.36773, 0.09719, 0.68862
0.17091, 0.16285, 0.06993, 0.35280
0.50476, 0.34890, 0.14543, 0.74294
0.14102, 0.34613, 0.10840, 0.56500
0.33799, 0.34485, 0.08609, 0.67680
0.13955, 0.18144, 0.08223, 0.42854
0.12692, 0.30786, 0.11717, 0.57192
0.15916, 0.16430, 0.07203, 0.32329
0.23204, 0.13708, 0.12372, 0.44531
0.34805, 0.30125, 0.10540, 0.70974
0.11340, 0.39385, 0.09075, 0.79527
0.16688, 0.29239, 0.16768, 0.65320
0.26769, 0.15106, 0.15332, 0.48329
0.38375, 0.15404, 0.18015, 0.49616
0.05820, 0.17003, 0.05877, 0.29680
0.25449, 0.10424, 0.13069, 0.32276
0.45343, 0.37760, 0.11664, 0.70045
0.12224, 0.18648, 0.04681, 0.36354
0.08918, 0.18573, 0.05404, 0.40998
0.24168, 0.09649, 0.11892, 0.33676
0.09893, 0.32783, 0.11140, 0.65487
0.08663, 0.32727, 0.09122, 0.61271
0.27063, 0.08513, 0.11747, 0.26888
0.37926, 0.08566, 0.16542, 0.25920
0.07452, 0.33037, 0.05438, 0.69057
0.56863, 0.35987, 0.15111, 0.66119
0.43808, 0.38717, 0.11954, 0.80484
0.17565, 0.13976, 0.10550, 0.28308
0.10892, 0.13916, 0.06936, 0.30611
0.11567, 0.33560, 0.06892, 0.70435
0.41894, 0.29923, 0.11320, 0.57051
0.06872, 0.35282, 0.04715, 0.53151
0.15124, 0.30979, 0.08946, 0.70970
0.11043, 0.33638, 0.12609, 0.60750
0.21254, 0.10094, 0.09556, 0.28518
0.42904, 0.27921, 0.11942, 0.55750
0.12889, 0.19904, 0.07647, 0.31415
