0.00336, 0.00541, 0.02602, 0.00279, 0.00433, 0.01220, 0.00978, 0.03343
0.00663, 0.01016, 0.03248, 0.00180, 0.02062, 0.01960, 0.01252, 0.08212
0.01088, 0.01601, 0.04014, 0.00213, 0.01319, 0.02538, 0.01214, 0.08535
0.00450, 0.00031, 0.06301, 0.00646, 0.00093, 0.00640, 0.06686, 0.04853
0.00479, 0.00068, 0.06857, 0.00683, 0.01805, 0.00526, 0.03181, 0.05666
0.00384, 0.00029, 0.05291, 0.00521, 0.01318, 0.00393, 0.04133, 0.04988
0.00238, 0.00308, 0.02340, 0.00258, 0.00563, 0.00812, 0.01010, 0.03502
0.00832, 0.01427, 0.03262, 0.00128, 0.02288, 0.02597, 0.02306, 0.08182
0.00237, 0.00218, 0.02413, 0.00217, 0.00994, 0.00802, 0.01336, 0.03054
0.00682, 0.00645, 0.06662, 0.00533, 0.00371, 0.00734, 0.09059, 0.03441
0.00503, 0.00063, 0.05660, 0.00582, 0.01060, 0.00539, 0.02480, 0.05716
0.00269, 0.00306, 0.01177, 0.00054, 0.01579, 0.01050, 0.02599, 0.03518
0.00988, 0.01889, 0.02681, 0.00150, 0.01724, 0.04622, 0.01109, 0.10097
0.00814, 0.01295, 0.02584, 0.00088, 0.01908, 0.02590, 0.03081, 0.06147
0.00793, 0.01548, 0.02209, 0.00118, 0.01640, 0.04510, 0.02643, 0.08129
0.00279, 0.00350, 0.02376, 0.00227, 0.00118, 0.00924, 0.01745, 0.02375
0.00305, 0.00016, 0.05316, 0.00531, 0.00228, 0.00501, 0.08426, 0.03256
0.00991, 0.01806, 0.03532, 0.00162, 0.01997, 0.03458, 0.00849, 0.09355
0.00538, 0.00261, 0.06787, 0.00687, 0.00178, 0.00348, 0.07173, 0.03258
0.00323, 0.00729, 0.01062, 0.00029, 0.02048, 0.01753, 0.03707, 0.03002
0.00281, 0.00666, 0.01340, 0.00056, 0.01085, 0.01383, 0.02723, 0.03400
0.00683, 0.00320, 0.03647, 0.00402, 0.00045, 0.00770, 0.03798, 0.03655
0.00873, 0.01234, 0.02313, 0.00095, 0.01732, 0.02578, 0.01793, 0.07048
0.00235, 0.00266, 0.02334, 0.00223, 0.00554, 0.00981, 0.01579, 0.02936
0.00234, 0.00210, 0.03417, 0.00460, 0.00277, 0.00524, 0.01133, 0.03204
0.00487, 0.00037, 0.05757, 0.00558, 0.02044, 0.00529, 0.03408, 0.06007
0.00534, 0.00181, 0.03619, 0.00404, 0.00003, 0.00699, 0.02751, 0.03690
0.00425, 0.00027, 0.07350, 0.00843, 0.00142, 0.00775, 0.05121, 0.03571
0.01135, 0.01722, 0.02429, 0.00184, 0.02014, 0.04759, 0.01615, 0.10050
0.00369, 0.00049, 0.07838, 0.00939, 0.00118, 0.00717, 0.06706, 0.05164
0.00724, 0.00218, 0.04422, 0.00555, 0.00018, 0.00562, 0.02029, 0.04129
0.00242, 0.00465, 0.01782, 0.00144, 0.00841, 0.01399, 0.02045, 0.02525
0.00861, 0.01340, 0.03037, 0.00130, 0.01658, 0.02422, 0.01095, 0.08228
0.00135, 0.00042, 0.02829, 0.00357, 0.00296, 0.00489, 0.02012, 0.02474
0.00325, 0.00071, 0.05099, 0.00608, 0.01201, 0.00846, 0.01339, 0.05239
0.00995, 0.01995, 0.01778, 0.00127, 0.02038, 0.06019, 0.02204, 0.08653
0.00573, 0.00125, 0.03906, 0.00308, 0.01862, 0.00634, 0.03873, 0.05020
0.00410, 0.00846, 0.01500, 0.00068, 0.01675, 0.01820, 0.03674, 0.03701
0.00213, 0.00267, 0.01575, 0.00140, 0.00669, 0.01264, 0.00627, 0.03074
0.00810, 0.00793, 0.01854, 0.00098, 0.02023, 0.02108, 0.02773, 0.05860
0.00774, 0.01034, 0.02446, 0.00098, 0.01510, 0.02335, 0.01781, 0.06541
0.00765, 0.00374, 0.07842, 0.00758, 0.00200, 0.00276, 0.06212, 0.04098
0.00689, 0.00600, 0.07276, 0.00610, 0.00411, 0.00493, 0.08746, 0.03660
0.00822, 0.01261, 0.02843, 0.00162, 0.02161, 0.03671, 0.02434, 0.10160
0.00704, 0.00185, 0.03039, 0.00389, 0.00130, 0.00781, 0.03737, 0.03160
0.00582, 0.00174, 0.03174, 0.00405, 0.00001, 0.00750, 0.02945, 0.03598
0.00662, 0.00879, 0.02558, 0.00117, 0.01425, 0.01721, 0.01584, 0.05827
0.01064, 0.02063, 0.02998, 0.00165, 0.02686, 0.05773, 0.01096, 0.11218
0.00336, 0.00551, 0.01821, 0.00065, 0.03219, 0.01310, 0.03465, 0.04838
0.00929, 0.01991, 0.01196, 0.00146, 0.01671, 0.06285, 0.02852, 0.07976
0.00371, 0.00006, 0.05743, 0.00639, 0.00908, 0.00593, 0.02208, 0.04166
0.00316, 0.00015, 0.04218, 0.00429, 0.00915, 0.00554, 0.02704, 0.03632
0.00422, 0.00016, 0.04717, 0.00466, 0.01661, 0.00592, 0.02871, 0.05513
0.00378, 0.00757, 0.00914, 0.00024, 0.02484, 0.02150, 0.01884, 0.04454
0.00438, 0.00534, 0.01126, 0.00065, 0.02341, 0.01644, 0.02750, 0.04273
0.00377, 0.00027, 0.05368, 0.00618, 0.01129, 0.00689, 0.01728, 0.05387
0.00273, 0.00006, 0.05104, 0.00518, 0.00314, 0.00576, 0.05594, 0.03315
0.00270, 0.00465, 0.00938, 0.00031, 0.01772, 0.01459, 0.03934, 0.02921
0.00471, 0.00988, 0.01468, 0.00074, 0.00863, 0.01704, 0.02761, 0.02950
0.00765, 0.00794, 0.07541, 0.00653, 0.00483, 0.00827, 0.07479, 0.04282
0.01056, 0.01830, 0.03682, 0.00168, 0.02133, 0.03051, 0.01145, 0.09218
0.00915, 0.00903, 0.08120, 0.00699, 0.00475, 0.00758, 0.06504, 0.04299
0.00426, 0.00771, 0.01866, 0.00073, 0.01796, 0.01563, 0.02230, 0.03804
0.00784, 0.01110, 0.03001, 0.00152, 0.01560, 0.02238, 0.01076, 0.07812
0.00188, 0.00281, 0.01216, 0.00095, 0.00263, 0.00941, 0.01778, 0.02633
0.00800, 0.01737, 0.01001, 0.00086, 0.02370, 0.05627, 0.01703, 0.09097
